DesignID,k,family,nc,rf,ra,alpha,N,D_reg,A_reg,G_reg,D_scaled,A_scaled,G_scaled,Deff_reg,Aeff_reg,Geff_reg,Deff_scaled,Aeff_scaled,Geff_scaled
SCCD_k3_nc1_rf3_ra1,3,SCCD,1,3,1,1.7320508075688772,31,20.156006159293597,1.6627907770917016,0.9855972277484298,21.07835136737964,1.2766070717417124,0.7006300817680015,0.55806890798369,0.2252093783277183,0.19425979896301085,0.5735001616187216,0.2841724432519952,0.26491089575395294
SCCD_k4_nc1_rf3_ra1,4,SCCD,1,3,1,2,57,39.52192860299213,1.529120573995913,0.9805940625838335,41.44371342131463,1.0081048315286785,0.565687233157441,0.6336859292051271,0.22240421665244467,0.1481929638502904,0.652632998172375,0.32287314697648645,0.27501716739268267
SCCD_k5_nc1_rf3_ra1,5,SCCD,1,3,1,2.23606797749979,107,75.82109293968111,1.418955276649588,0.9523203215022148,79.85219470517826,0.7446371347081446,0.4235034713727129,0.6525283249631736,0.1968227425309532,0.11431203307471924,0.674067802959907,0.34943096306291316,0.25400099417343924
SCCD_k6_nc1_rf3_ra1,6,SCCD,1,3,1,2.449489742783178,205,144.63378332151655,1.3309928859779636,0.9415644255178938,153.12442108864886,0.5122045947937472,0.27852506976387587,0.648521695440051,0.15394873593145836,0.07791365087008414,0.673116241163362,0.3624410002135105,0.2723012349788293
SCCD_k7_nc1_rf3_ra1,7,SCCD,1,3,1,2.6457513110645907,111,45.573942643646106,301.427945273333,434.0140672030363,70.11248816988837,3.318846252177597,4.174307532448598,0.5962226498342633,0.996210098672105,0.7960002891097147,0.5656435080418251,0.4296037693652139,0.40420256625404377
SCCD_k8_nc1_rf3_ra1,8,SCCD,1,3,1,2.8284271247461903,113,21.578987444714446,801.4098263226102,630.9690830569294,52.072277981947586,7.326876075428163,5.855799413597302,0.5624262147629802,0.9985619521155719,0.836647913018963,0.46042215667982234,0.3152842754985489,0.2936169552776902
SCCD_k9_nc1_rf3_ra1,9,SCCD,1,3,1,3,115,10.019919180617999,1501.3766192269302,823.3269957783192,38.28649199669273,12.662005684987516,9.323760562345338,0.5304257689479851,0.999228192116381,1,0.3423521207282642,0.20668048125422803,0.1647881455214421
SCCD_k10_nc1_rf3_ra1,10,SCCD,1,3,1,3.1622776601683795,117,4.768194210075783,2401.3263337640597,1112.106527451361,28.471189875537316,19.200856634875752,11.125566000250755,0.5010045425821458,0.9995156319486714,0.986371607657097,0.23187439899253035,0.12620559457565392,0.11530160627767028
FCCD_k3_nc3_rf3_ra1,3,FCCD,3,3,1,1,33,14.49142555506095,1.4931490332687802,0.45657486420061244,15.019927876798665,1.365722573123141,0.4186812164562178,0.4012309765499315,0.25079618233291034,0.4193439769316455,0.4086624667513748,0.26562975364756425,0.44330754583239235
FCCD_k4_nc3_rf3_ra1,4,FCCD,3,3,1,1,59,24.944926197182166,1.872168902981367,0.5337528803946886,26.37034179848715,1.5654384619095847,0.44825885620355316,0.39996147189583153,0.18165180656784058,0.27225546841234716,0.4152657619219453,0.20792256441739612,0.347062190384294
FCCD_k5_nc3_rf3_ra1,5,FCCD,3,3,1,1,109,44.65765812795675,2.2758643926407935,0.6157588204508375,48.74126792495855,1.6142165172957261,0.4349225024113416,0.3843308731805816,0.12271498687796349,0.17679271246099834,0.41144666724515727,0.16119229875641672,0.24733211587850595
FCCD_k6_nc3_rf3_ra1,6,FCCD,3,3,1,1,207,82.15157245133116,2.7006978120807252,0.6449077592319236,93.92162246020553,1.4659089449461924,0.3781280425830585,0.36835845558136393,0.07587101060085077,0.11375382118035633,0.4128679738013681,0.12664084375159868,0.20057417575055572
FCCD_k7_nc3_rf3_ra1,7,FCCD,3,3,1,1,113,24.949483303126474,303.3163689679943,413.45433023377905,39.339913077028854,5.425623844193667,5.079051387875044,0.32640246123317795,0.9900077734840708,0.8355827904280462,0.3173809262770955,0.2627880038910076,0.33220097378365393
FCCD_k8_nc3_rf3_ra1,8,FCCD,3,3,1,1,115,11.68971805800076,803.8098039664377,687.4170900194824,28.21772239619787,10.911903475808245,6.615466388286896,0.3046761992819179,0.9955804926344505,0.7679456536410919,0.24950060004584465,0.2116998945445597,0.25990034468039375
FCCD_k9_nc3_rf3_ra1,9,FCCD,3,3,1,1,117,5.418381556005977,1504.286345329639,1064.7223136120151,20.078521696175702,18.451791968644038,10.369448119717406,0.28683357135828597,0.997295394971615,0.773278614764093,0.1795391566395793,0.14182847026804546,0.1481703938933173
FCCD_k10_nc3_rf3_ra1,10,FCCD,3,3,1,1,119,2.587956847062275,2404.7444825253992,1297.0994707933964,14.458684824032096,28.046970615403357,12.864068838869972,0.27192225804161624,0.998094901744647,0.8456948199178426,0.11775408293263649,0.08639990254903092,0.09971927596508673
RCCD_k3_nc3_rf3_ra1,3,RCCD,3,3,1,1.681792830507429,33,21.840729455189148,0.8048919943390676,0.32850676744788293,22.361167028682665,0.74682590645981,0.2903429425968453,0.604714641397579,0.4652500954558315,0.5828248861000586,0.6084030331128774,0.485757855360552,0.6392597005915419
RCCD_k4_nc3_rf3_ra1,4,RCCD,3,3,1,2,59,42.501761799272316,0.7095049466645609,0.3303454774613065,43.614776850435575,0.6243283408225845,0.26626418916570527,0.681463920679919,0.47932416119923354,0.4398944450066416,0.6868217210931565,0.5213442321215395,0.584283230052933
RCCD_k5_nc3_rf3_ra1,5,RCCD,3,3,1,2.378414230005442,109,84.25499292473035,0.5925947201500685,0.31127191381731445,86.69398287176425,0.47636741178067177,0.21889530923713033,0.7251118029477137,0.4712878120281157,0.3497317530330712,0.7318223723214005,0.5462155149128373,0.49142351720310423
RCCD_k6_nc3_rf3_ra1,6,RCCD,3,3,1,2.8284271247461903,207,169.63232700913042,0.4218655904025199,0.2256949645051928,174.55888801373698,0.31553565618066987,0.14468123042905232,0.7606123672285675,0.4857107974475068,0.32504368044863774,0.7673395381749009,0.5883453803544324,0.5242056640267458
RCCD_k7_nc3_rf3_ra1,7,RCCD,3,3,1,3.363585661014858,113,57.53574186114077,300.417796087185,437.3199097369273,88.84625492413969,2.3739803213839186,2.767378229754962,0.7527132936656767,0.9995598363824303,0.7899830656672434,0.7167811130863859,0.6005900078598551,0.6096983053518881
RCCD_k8_nc3_rf3_ra1,8,RCCD,3,3,1,4,115,29.227045256669843,800.3327117858474,634.8848161930554,75.53946661385751,4.458846581395699,3.589674339708419,0.7617621760302506,0.9999058501952617,0.8314877802315335,0.6679186215908061,0.5180821481383944,0.47897436698310175
RCCD_k9_nc3_rf3_ra1,9,RCCD,3,3,1,4.756828460010884,117,14.510097328708266,1500.268449125517,901.7863086330173,67.76149437168559,5.7864505726197635,3.720586409994329,0.7681229154001508,0.9999662698968196,0.9129956708107141,0.6059132109535347,0.452261605931626,0.41295780907751806
RCCD_k10_nc3_rf3_ra1,10,RCCD,3,3,1,5.656854249492381,119,7.356349677115311,2400.2037972228627,1239.542128024991,66.78230090454822,5.960990028202794,3.050702908752327,0.7729476700570248,0.9999830892627788,0.8849641158352258,0.5438868538081496,0.4065189702551779,0.4204918239979598
SCCD_k3_nc3_rf3_ra1,3,SCCD,3,3,1,1.7320508075688772,33,22.476773936266614,0.78952726227853,0.33099782327612465,23.013647484830376,0.7308343378867462,0.2904833198390565,0.6223251067932889,0.47430417553558507,0.5784386055046339,0.6261557330528199,0.4963868442451799,0.6389507757490569
SCCD_k4_nc3_rf3_ra1,4,SCCD,3,3,1,2,59,42.501761799272316,0.7095049466645609,0.3311187605040571,43.614776850435575,0.6243283408225845,0.2643218089024702,0.681463920679919,0.47932416119923354,0.4388671310773251,0.6868217210931565,0.5213442321215395,0.5885768606803354
SCCD_k5_nc3_rf3_ra1,5,SCCD,3,3,1,2.23606797749979,109,79.86306384055008,0.631595812777461,0.327299685517014,82.24617590230334,0.5067236573011524,0.22320700144202782,0.687314166201207,0.4421857514393353,0.33260548942271895,0.6942764603653969,0.5134934344674486,0.48193068348938106
SCCD_k6_nc3_rf3_ra1,6,SCCD,3,3,1,2.449489742783178,207,150.3800014399516,0.5651645410157741,0.3165884755458086,155.64417768692718,0.3884169014018966,0.17378647923719806,0.6742870943043802,0.36255755175615695,0.23172265444917509,0.6841927832199537,0.4779502255977143,0.4364132399837137
SCCD_k7_nc3_rf3_ra1,7,SCCD,3,3,1,2.6457513110645907,113,46.97629380729911,300.6775108299218,437.94429150700813,71.32523827856728,3.09418137424251,3.9005403515152506,0.614568956479908,0.9986964514720007,0.788856778524242,0.575427559981175,0.4607967948317696,0.4325723271376626
SCCD_k8_nc3_rf3_ra1,8,SCCD,3,3,1,2.8284271247461903,115,22.108634146917275,800.6709425964268,604.7891915839834,52.78839335426936,7.107564171443645,6.354908970883428,0.5762307174369273,0.9994834557405337,0.8728644193135561,0.46675403607772903,0.3250127271998751,0.2705565103158837
SCCD_k9_nc3_rf3_ra1,9,SCCD,3,3,1,3,117,10.220710556038588,1500.6467232304046,1401.1924494167627,38.7142734405215,12.447825194661675,6.8528726707643495,0.5410550881855701,0.9997142043441432,0.5875902315353068,0.34617727881575966,0.2102366789131408,0.22420454693542055
SCCD_k10_nc3_rf3_ra1,10,SCCD,3,3,1,3.1622776601683795,119,4.847693374925793,2400.603630370592,1233.4809872558797,28.73424811943448,18.99166648875361,9.294134044707622,0.509357692845442,0.9998165368252178,0.8893126969135791,0.23401679179277274,0.12759572886357157,0.1380220711694612
FCCD_k3_nc5_rf3_ra1,3,FCCD,5,3,1,1,35,14.940211801452763,1.4289232910312069,0.4418859924760808,15.465462653829682,1.3070627383663145,0.4157609254937663,0.41365673433461536,0.2620687055409663,0.43328352240374446,0.420784584946514,0.2775509851218378,0.446421323343214
FCCD_k4_nc5_rf3_ra1,4,FCCD,5,3,1,1,61,25.342759785807356,1.8363534580131085,0.5356135596041699,26.765521376421493,1.533748497383691,0.4493808508342025,0.4063402483419253,0.1851946649718836,0.27130967441468057,0.4214888344092466,0.21221861341223452,0.34619566055021295
FCCD_k5_nc5_rf3_ra1,5,FCCD,5,3,1,1,111,45.0703495052016,2.2532797273854546,0.6041580929468505,49.14939545222091,1.5955623687660971,0.42812431737705653,0.38788256048393616,0.12394496150861796,0.18018739359809469,0.41489185277380697,0.1630768412485788,0.25125950196805263
FCCD_k6_nc5_rf3_ra1,6,FCCD,5,3,1,1,209,82.62989431552458,2.6852113355522005,0.6865568425185847,94.38710422337357,1.4546236996215494,0.3543489828464189,0.3705031972814631,0.07630858309628488,0.10685309267674611,0.4149141747438838,0.12762334732982886,0.21403397255450726
FCCD_k7_nc5_rf3_ra1,7,FCCD,5,3,1,1,115,25.046988186103164,303.30503296968715,423.1593562275009,39.48585440303715,5.413726465693571,6.080671771274767,0.32767807217065403,0.9900447749354955,0.8164189634166188,0.31855833084176566,0.263365515216596,0.27748016673420706
FCCD_k8_nc5_rf3_ra1,8,FCCD,5,3,1,1,117,11.721814954339361,803.801194203743,609.7770215335819,28.29337148957499,10.900223393480436,7.595045039964783,0.305512760124247,0.9955911566044058,0.8657245974789426,0.25016948798532834,0.2119267405556743,0.22637943362944113
FCCD_k9_nc5_rf3_ra1,9,FCCD,5,3,1,1,119,5.4292289352506,1504.2795915319316,1028.173120996501,20.11893115087307,18.439649101144283,11.067729883606113,0.2874078004885996,0.9972998725510425,0.8007668932060334,0.17990049197723082,0.1419218670736306,0.13882207358806975
FCCD_k10_nc5_rf3_ra1,10,FCCD,5,3,1,1,121,2.591849638859346,2404.7390468937306,1211.6935340546092,14.481210600065245,28.03402084708911,13.917610368758728,0.2723312821475425,0.9980971578215645,0.9053034224730891,0.11793753683120413,0.08643981329627928,0.09217068135896926
RCCD_k3_nc5_rf3_ra1,3,RCCD,5,3,1,1.681792830507429,35,22.976439634560712,0.6289142482219723,0.25066680899432353,23.413514409911357,0.6034099513465998,0.24380321975945973,0.6361595881086919,0.5954326496125371,0.7638104146658147,0.6370353195139709,0.6012107520600667,0.7612883157837171
RCCD_k4_nc5_rf3_ra1,4,RCCD,5,3,1,2,61,43.96921938782721,0.5439466923645543,0.19820265025603764,44.87973386436296,0.5080325962716506,0.17387920448268393,0.7049928135867829,0.6252135883910721,0.7331745578607307,0.7067415743207397,0.6406871957165167,0.8947228678439032
RCCD_k5_nc5_rf3_ra1,5,RCCD,5,3,1,2.378414230005442,111,86.24342954415621,0.44638790280107465,0.19248956574551204,88.22122455038976,0.395325376970775,0.15219356897063657,0.7422246031760305,0.6256501740446964,0.5655458344854548,0.7447144969110975,0.6581901549232211,0.7067992655151268
RCCD_k6_nc5_rf3_ra1,6,RCCD,5,3,1,2.8284271247461903,209,172.00285328923977,0.33330229199493694,0.1559595056603186,176.17761063271672,0.27669429287751457,0.11005603812923831,0.7712415417336986,0.6147712669590157,0.47038313959056094,0.7744552449774296,0.6709352177826863,0.6891282092147114
RCCD_k7_nc5_rf3_ra1,7,RCCD,5,3,1,3.363585661014858,115,57.94602665972189,300.3811367871214,482.62444893306684,89.3709484142788,2.348425535272707,2.716516456950049,0.7580808584539485,0.9996818252808192,0.7158264023611711,0.7210141602104567,0.6071254287028274,0.6211137843956502
RCCD_k8_nc5_rf3_ra1,8,RCCD,5,3,1,4,117,29.322811523482116,800.320988843886,527.8989665190687,75.75742842053559,4.449077831834999,4.3497061058930875,0.764258190223836,0.9999204966164004,1,0.6698458360126399,0.5192196905569199,0.3952823369394751
RCCD_k9_nc5_rf3_ra1,9,RCCD,5,3,1,4.756828460010884,119,14.533175492166363,1500.2644340933957,892.5445064906315,67.8599505010276,5.7825325270441645,3.4654698370649997,0.7693446071501049,0.9999689460228428,0.9224492333895298,0.606793591028101,0.45256804287354485,0.44335841447002855
RCCD_k10_nc5_rf3_ra1,10,RCCD,5,3,1,5.656854249492381,121,7.362740870053043,2400.2021077327345,1333.3728000834183,66.83581930434472,5.9592291740784145,3.5587304399927238,0.7736192066080227,0.9999837931458193,0.8226883758987157,0.5443227171086336,0.4066390899190643,0.3604643993715271
SCCD_k3_nc5_rf3_ra1,3,SCCD,5,3,1,1.7320508075688772,35,23.6505867857888,0.6130166033059093,0.23487256707743465,24.09895323611923,0.5875970989470953,0.23401006511383965,0.6548250202152754,0.6108742816726183,0.8151736139443996,0.6556847513769538,0.6173899621010217,0.7931476898783602
SCCD_k4_nc5_rf3_ra1,4,SCCD,5,3,1,2,61,43.96921938782721,0.5439466923645543,0.19871478931637532,44.87973386436296,0.5080325962716506,0.17325239101059509,0.7049928135867829,0.6252135883910721,0.7312849786783354,0.7067415743207397,0.6406871957165167,0.8979599045397848
SCCD_k5_nc5_rf3_ra1,5,SCCD,5,3,1,2.23606797749979,111,81.82334127174781,0.4726158140291313,0.19768998837321625,83.74839844641868,0.41919798094600325,0.15571004799462781,0.7041846239992787,0.5909295897189865,0.5506686149617752,0.7069573873406326,0.6207073577174299,0.6908372590591138
SCCD_k6_nc5_rf3_ra1,6,SCCD,5,3,1,2.449489742783178,209,153.14019707888951,0.41057265528303755,0.19248630613110726,157.3913279140582,0.3310617354935343,0.13210059014123485,0.6866635025984994,0.4990704317334907,0.3811217711847236,0.6918730420922684,0.5607532545984231,0.5741285514938353
SCCD_k7_nc5_rf3_ra1,7,SCCD,5,3,1,2.6457513110645907,115,47.645609663175925,300.52605484983167,398.49616241488934,72.08183708283127,3.0102913090997436,4.067561640591497,0.6233253038577796,0.999199764071455,0.8669476786870851,0.5815315396429314,0.4736381676979643,0.4148101408252905
SCCD_k8_nc5_rf3_ra1,8,SCCD,5,3,1,2.8284271247461903,117,22.36029104525783,800.521838847886,721.8882682676758,53.23578490615355,7.024437705577711,6.368178018520328,0.5827898035439698,0.999669617719662,0.7312751705826642,0.4707098642300957,0.3288588940399799,0.26999276551895524
SCCD_k9_nc5_rf3_ra1,9,SCCD,5,3,1,3,119,10.31580299262504,1500.499449316622,925.5519998798167,38.98220653004453,12.365414723300628,7.38175050830724,0.5460890089077126,0.9998123262218985,0.8895523923941914,0.34857309667808584,0.21163782106601706,0.20814103790500219
SCCD_k10_nc5_rf3_ra1,10,SCCD,5,3,1,3.1622776601683795,121,4.8852507949596715,2400.4578205270827,1260.6239003047629,28.899535246980363,18.910007986876206,10.144875554560759,0.5133039327038935,0.9998772681955113,0.8701646090502937,0.2353629193528939,0.12814672154809004,0.12644764577722695
FCCD_k3_nc7_rf3_ra1,3,FCCD,7,3,1,1,37,15.292998638462446,1.3914351647155716,0.46212968143353966,15.82027037955666,1.2716786517122058,0.41649926455787034,0.42342451091322275,0.2691293756935012,0.41430344557612137,0.4304381999044133,0.28527376012892103,0.44562994066832934
FCCD_k4_nc7_rf3_ra1,4,FCCD,7,3,1,1,63,25.66867560317415,1.8130322104240049,0.5586100394380942,27.09393109784528,1.51234134429547,0.4492520604914487,0.41156591102770546,0.18757684583395465,0.2601405814590621,0.42666045160828675,0.21522256246290472,0.34629490696821125
FCCD_k5_nc7_rf3_ra1,5,FCCD,7,3,1,1,113,45.41901465999063,2.237444050780679,0.6210428564016132,49.50021051152665,1.5819200744610573,0.4263179849179112,0.39088322798431774,0.12482219118797327,0.17528850218170816,0.4178532383330212,0.16448319691633106,0.2523241021259864
FCCD_k6_nc7_rf3_ra1,6,FCCD,7,3,1,1,211,83.04345205340879,2.673765533280213,0.666022630948732,94.79857944002804,1.4458544771557265,0.3692388325542639,0.37235754388829156,0.07663524335983615,0.11014749126015744,0.4167229695082799,0.12839739308771858,0.20540288231499063
FCCD_k7_nc7_rf3_ra1,7,FCCD,7,3,1,1,117,25.132785767135367,303.2963230704488,460.29358715466725,39.6157762055324,5.40395628970301,5.236124868731686,0.3288005219335016,0.990073206504147,0.7505542823372289,0.319606495384956,0.26384167144280646,0.3222355958363545
FCCD_k8_nc7_rf3_ra1,8,FCCD,7,3,1,1,119,11.750457022267952,803.7943753919711,749.8724776360502,28.36165721995426,10.890035679596258,7.463994389703039,0.3062592756820012,0.9955996024817426,0.7039849871317505,0.2507732692000196,0.21212499968546145,0.2303541381152793
FCCD_k9_nc7_rf3_ra1,9,FCCD,7,3,1,1,121,5.439019080408327,1504.274112003883,835.6223314814716,20.15583479944778,18.42859235646898,10.041099993014623,0.28792606268011955,0.9973035053547855,0.9852860135016329,0.18023047891761843,0.14200701703070395,0.15301562711492947
FCCD_k10_nc7_rf3_ra1,10,FCCD,7,3,1,1,123,2.5953959562134155,2404.7345493554694,1560.4159150689875,14.501985526966536,28.02188572453833,14.073631359394941,0.2727039014297169,0.9980990245474186,0.702985846769996,0.11810673150520297,0.0864772468129929,0.0911488725133339
RCCD_k3_nc7_rf3_ra1,3,RCCD,7,3,1,1.681792830507429,37,23.758706047223292,0.5530737285491072,0.2332194734033579,24.160847894636692,0.5371647389930956,0.22941795806346182,0.6578185695168531,0.6770816581367166,0.8209516835233285,0.6573687823547292,0.6753543639696731,0.8090236009422787
RCCD_k4_nc7_rf3_ra1,4,RCCD,7,3,1,2,63,44.964522744748116,0.4728245204516129,0.1742118203679142,45.78445765786299,0.4518412480821948,0.17135175301058078,0.7209512891689602,0.7192580941061841,0.8341405316895449,0.720988671241503,0.7203635808359289,0.9079200986263439
RCCD_k5_nc7_rf3_ra1,5,RCCD,7,3,1,2.378414230005442,113,87.59831163533566,0.38181270430727887,0.13490839704862248,89.35358364268292,0.35234071586723975,0.12078760781910086,0.7538849328706085,0.731465102989804,0.8069302910037058,0.7542732423948234,0.7384876609364585,0.8905739976709846
RCCD_k6_nc7_rf3_ra1,6,RCCD,7,3,1,2.8284271247461903,211,173.72611202011393,0.2878796565808234,0.11739274722218508,177.47364709962883,0.2522591501843973,0.09008684224282468,0.7789684409972272,0.7117719770953783,0.6249169872704767,0.7801524628922223,0.7359255175294888,0.8418845480768173
RCCD_k7_nc7_rf3_ra1,7,RCCD,7,3,1,3.363585661014858,117,58.27453751392146,300.35797863455633,435.3516449552737,89.80696224294213,2.3307971238650023,2.7733406259380335,0.7623786128422775,0.999758902588143,0.7935546516811548,0.724531770240246,0.6117172727220549,0.6083875169061214
RCCD_k8_nc7_rf3_ra1,8,RCCD,7,3,1,4,119,29.406528251497626,800.3120888705873,712.7578774940004,75.95157885138778,4.441196857837035,3.7897206749571244,0.7664401499923718,0.9999316163606157,0.7406427669030039,0.6715625106725093,0.5201410541018141,0.45369095561555495
RCCD_k9_nc7_rf3_ra1,9,RCCD,7,3,1,4.756828460010884,121,14.554429993884915,1500.2610392413924,1339.2362815079593,67.95161322427228,5.779056963081229,3.917119390144049,0.7704697594806224,0.9999712087934479,0.6147735146864941,0.6076132254750819,0.45284022035693633,0.39223854555486115
RCCD_k10_nc7_rf3_ra1,10,RCCD,7,3,1,5.656854249492381,123,7.3687906280836755,2400.200596534563,1123.928083278849,66.88686495208312,5.957595590077707,4.367757855947515,0.7742548678502735,0.9999844227488959,0.9759968806616202,0.5447384418796132,0.40675059112811923,0.29369659969368095
SCCD_k3_nc7_rf3_ra1,3,SCCD,7,3,1,1.7320508075688772,37,24.458043392020784,0.5371774281505998,0.22984557438880715,24.869197688381192,0.5215293013409298,0.2307098988248849,0.6771814544673224,0.6971180425192772,0.8330024183847609,0.6766415762328948,0.6956014738133883,0.8044931903602691
SCCD_k4_nc7_rf3_ra1,4,SCCD,7,3,1,2,63,44.964522744748116,0.4728245204516129,0.17512311006140086,45.78445765786299,0.4518412480821948,0.17517423971831267,0.7209512891689602,0.7192580941061841,0.8297999071472921,0.720988671241503,0.7203635808359289,0.8881083242794848
SCCD_k5_nc7_rf3_ra1,5,SCCD,7,3,1,2.23606797749979,113,83.14220458886588,0.40432606034861873,0.13920250859716005,84.85175386286717,0.37371053868307247,0.11697670691088025,0.7155349704241063,0.6907362558775849,0.7820381484957619,0.7162712999286998,0.6962588532568486,0.919587374318249
SCCD_k6_nc7_rf3_ra1,6,SCCD,7,3,1,2.449489742783178,211,154.98788091612008,0.34417200474856163,0.13818245980048505,158.7338900935235,0.29797477926516075,0.10202124525153751,0.6949483101119296,0.5953554313046653,0.53089749616134,0.6977747813533534,0.6230189887507273,0.7434012423811794
SCCD_k7_nc7_rf3_ra1,7,SCCD,7,3,1,2.6457513110645907,117,48.09214386676723,300.4610040745855,431.3665627915079,72.6353511174962,2.9660187519126304,4.256635007185588,0.6291671027161446,0.9994160940390621,0.8008857263660428,0.585997101035641,0.48070797224720585,0.3963848941948393
SCCD_k8_nc7_rf3_ra1,8,SCCD,7,3,1,2.8284271247461903,119,22.527787948911165,800.45780052924,800.4147011133132,53.563352310501855,6.979890862305484,5.6452974611364635,0.5871553767548361,0.9997495934054232,0.6595318224225558,0.4736062093990231,0.3309577270877273,0.304565349545141
SCCD_k9_nc7_rf3_ra1,9,SCCD,7,3,1,3,121,10.378985589445028,1500.4361985550481,851.4382535764114,39.17865531847341,12.320621995829947,7.165401638765325,0.5494337142789096,0.9998544732263,0.9669837974979246,0.35032971254508494,0.21240724936636643,0.21442555348782824
SCCD_k10_nc7_rf3_ra1,10,SCCD,7,3,1,3.1622776601683795,123,4.910173033865549,2400.395199868391,1358.7995866279364,29.02093190045681,18.865065502956533,9.113983414447745,0.515922566583524,0.9999033526390848,0.8072936687377098,0.23635159514015847,0.12845200710204854,0.1407502704628169
FCCD_k3_nc10_rf3_ra1,3,FCCD,10,3,1,1,40,15.71424972263832,1.3575026510514123,0.4494993218479294,16.248473587968164,1.2386443317278526,0.40681501533873904,0.43508788959425077,0.27585660838882836,0.4259448457759509,0.4420887604700606,0.29288193661174766,0.456238180881256
FCCD_k4_nc10_rf3_ra1,4,FCCD,10,3,1,1,66,26.069483341099218,1.790141183167276,0.5220756773979778,27.50282713088093,1.4905598401723512,0.44843482731671036,0.4179923743309265,0.18997544250950807,0.27834497326624225,0.4330995233504343,0.21836760300762512,0.34692599908902344
FCCD_k5_nc10_rf3_ra1,5,FCCD,10,3,1,1,116,45.85850080209454,2.2209388649243844,0.5887222868190023,49.94931718946724,1.5671046806589366,0.4180701882825613,0.394665515274475,0.12574982296437412,0.18491175640299318,0.42164434705347315,0.16603821960640594,0.25730201717197815
FCCD_k6_nc10_rf3_ra1,6,FCCD,10,3,1,1,214,83.57520508719026,2.6612799051873024,0.6389565244133212,95.33870665072683,1.435813207033209,0.3573612823870658,0.3747418649722305,0.0769947843256457,0.11481332315817742,0.4190973027154249,0.12929533224909795,0.21222981953350245
FCCD_k7_nc10_rf3_ra1,7,FCCD,10,3,1,1,120,25.24487559010287,303.2864814563616,427.75238059755185,39.78753339747754,5.3919841672897535,4.316899772190488,0.3302669408429144,0.990105334274464,0.8076526014622892,0.320992173501925,0.26442749378393904,0.390851283557402
FCCD_k8_nc10_rf3_ra1,8,FCCD,10,3,1,1,122,11.788374079848213,803.7864477721524,601.0762523669705,28.453181297191534,10.876714030937572,7.117670491578603,0.3072475309105865,0.9956094219246581,0.8782562352784062,0.25158252346472304,0.21238480744628843,0.24156246015766214
FCCD_k9_nc10_rf3_ra1,9,FCCD,10,3,1,1,124,5.45212293559885,1504.267590875532,950.9082486775359,20.205887560340347,18.413481831436528,11.550722694302271,0.2886197431719803,0.9973078287505713,0.8658322155931987,0.18067804326593623,0.14212355124217302,0.1330172364983485
FCCD_k10_nc10_rf3_ra1,10,FCCD,10,3,1,1,126,2.6001868720465144,2404.72909162491,1262.3983001826273,14.530452246976036,28.004820230426983,16.165690771896738,0.27320729338267874,0.9981012898152888,0.8689415244059326,0.11833856950081702,0.08652994406061348,0.07935297344714926
RCCD_k3_nc10_rf3_ra1,3,RCCD,10,3,1,1.681792830507429,40,24.61831568251767,0.4960262412355687,0.23856623870036267,24.99682550453213,0.4854001516756006,0.22438704816807242,0.6816189894348537,0.7549521498400781,0.8025524498518228,0.68011407614116,0.7473762614150684,0.8271624591019325
RCCD_k4_nc10_rf3_ra1,4,RCCD,10,3,1,2,66,46.04487503236143,0.4194162983167995,0.18172107936418344,46.79723294622504,0.40679149206777293,0.17403809988216862,0.7382734206398748,0.8108479922967164,0.7996713478521024,0.7369373041788854,0.8001395943247439,0.8939059929894294
RCCD_k5_nc10_rf3_ra1,5,RCCD,10,3,1,2.378414230005442,116,89.06956059210246,0.3325987924948292,0.11875305314408044,90.64804651403871,0.31585276476568386,0.11926048876847806,0.7665467342261575,0.839698385505357,0.9167063010768152,0.7652003777970441,0.8237992512318347,0.901977711775099
RCCD_k6_nc10_rf3_ra1,6,RCCD,10,3,1,2.8284271247461903,214,175.6689887883801,0.25013121852936887,0.08471338532245917,179.037135904191,0.22890106921908146,0.08722343222706434,0.7876800829584011,0.8191887183646873,0.86598737191586606,0.7870253685969146,0.8110226233732513,0.8695223122134254
RCCD_k7_nc10_rf3_ra1,7,RCCD,10,3,1,3.363585661014858,120,58.670686195848866,300.3357718866206,391.17124574920086,90.34887850819305,2.312516240817589,2.9556966828674534,0.7675612414051376,0.9998328244982999,0.8831817949952314,0.7289037648070156,0.61655301472608115,0.5708521536494119
RCCD_k8_nc10_rf3_ra1,8,RCCD,10,3,1,4,122,29.515223931498358,800.3021426371452,645.36868544977,76.20829447029332,4.431772497558046,3.82997521924819,0.7692731513099973,0.9999440436087169,0.8179804481079921,0.6738323856134685,0.5212471570645564,0.4489224854240253
RCCD_k9_nc10_rf3_ra1,9,RCCD,10,3,1,4.756828460010884,124,14.583465903260388,1500.2568281050458,991.4415825460513,68.07830701652891,5.774490325184415,3.2014308191174434,0.7720068372035027,0.9999740156562624,0.8304341983155388,0.6087461025343306,0.4531983398090488,0.4799245397338953
RCCD_k10_nc10_rf3_ra1,10,RCCD,10,3,1,5.656854249492381,126,7.377299948517506,2400.198606825464,1296.0834062237861,66.95928662188436,5.95534688153485,3.7463904917900908,0.7751489606669267,0.9999852517128404,0.8463578023610212,0.5453282567497542,0.4069041780723018,0.3424084150833421
