DesignID,D_reg,A_reg,G_reg,D_scaled,A_scaled,G_scaled
RCCD_k5_nc1_rf1_ra3,51.368968563725815,1.3544458566981232,0.7906709798613559,53.73648320333589,0.9221595378816333,0.4346055935467189
RCCD_k6_nc1_rf1_ra3,97.36346264709708,0.6766870675230254,0.31845324269724434,100.65589698475306,0.5316170000715427,0.21111657869146222
RCCD_k7_nc1_rf1_ra3,38.23202673715819,300.8265660640913,435.8223441796828,61.87372250447412,2.2573608301535675,2.383186988723921
RCCD_k8_nc1_rf1_ra3,21.216595860897026,800.7101766646733,668.7426969920349,62.159871619402885,3.102186017594916,2.483086149003567
RCCD_k9_nc1_rf1_ra3,11.499835808736561,1500.5897237813717,981.3361716443854,68.19052788326495,3.1953154977404723,1.8717346661218792
RCCD_k10_nc1_rf1_ra3,6.33725604783469,2400.4307343070873,1315.0205486509399,82.66208240571007,2.777684461220955,1.4124384195134745
SCCD_k3_nc1_rf1_ra3,17.05756120657245,1.855426837147291,0.9850752127932844,17.930981241318165,1.461749709212752,0.6995916924722656
SCCD_k4_nc1_rf1_ra3,28.364006729829946,1.7467743626048546,0.9777984248466667,29.75177240916887,1.2702409438805236,0.6077607098397477
SCCD_k5_nc1_rf1_ra3,47.52936591959344,1.6086831987388794,0.9582731985738892,49.73734186726742,1.0405482635188024,0.5110194800826048
SCCD_k6_nc1_rf1_ra3,81.74923264597841,1.472353161546686,0.9664926457376598,85.43564048801609,0.8015862013111734,0.3948554109057548
SCCD_k7_nc1_rf1_ra3,28.9373354295996,301.7623290658242,441.8468506433234,44.044857308511105,4.198724518701018,4.785590611507793
SCCD_k8_nc1_rf1_ra3,14.68934875082997,801.7425333989501,708.7024018049383,34.996996996603144,8.396627378361554,6.297959374758999
SCCD_k9_nc1_rf1_ra3,7.342725416579613,1501.666494307171,875.0366657931747,27.93995618056868,13.386082719717772,7.951833794249845
SCCD_k10_nc1_rf1_ra3,3.756987574030761,2401.531500836036,1746.9222213444452,22.736892361319512,18.937615814119138,11.143655970114413
FCCD_k3_nc3_rf1_ra3,10.373176897126253,1.1302970422579495,0.6616004863752493,10.521865224072812,1.1111088758366896,0.5798274602892594
FCCD_k4_nc3_rf1_ra3,15.763797230390924,1.1607915608709147,0.514097502844695,16.007076000003806,1.1366508895451373,0.5490831811927224
FCCD_k5_nc3_rf1_ra3,25.734394751964636,1.174173746746186,0.3707357892004234,26.23958632746465,1.131232282053241,0.38832740230030877
FCCD_k6_nc3_rf1_ra3,44.27144925412135,1.1977433959052113,0.3109906608004347,45.508481389775774,1.1098600257512907,0.2853060629141029
FCCD_k7_nc3_rf1_ra3,14.317907362331196,301.73833984402575,420.4355948451131,19.600702393628012,10.107543995402361,12.882546500441103
FCCD_k8_nc3_rf1_ra3,7.16631420022621,801.9193043568567,839.8867483825886,13.696596020124032,24.53374853019881,18.46049192414223
FCCD_k9_nc3_rf1_ra3,3.5696323492473248,1502.0421734089668,1145.0731144378474,9.530378986985246,44.8220731177181,25.046900946884556
FCCD_k10_nc3_rf1_ra3,1.8322080581700444,2402.104757178937,1405.8150877598293,6.7298893733620995,71.04054430129948,37.77150693353999
RCCD_k3_nc3_rf1_ra3,18.220765365627262,0.9987800893899316,0.490444600764643,18.730203773032915,0.9324281497183902,0.4542593848777623
RCCD_k4_nc3_rf1_ra3,30.502566617289123,0.9271645405557772,0.39004630729940654,31.392115434136205,0.8444447996447367,0.363289589053596
