DesignID,lambda,lambda_eff,Dcrit,Acrit,Gcrit
FCCD_k5_nc7_rf1_ra3,1e-10,3.661904761904762e-9,25.929774742061326,1.166248683952835,3.4025601585473497
FCCD_k6_nc7_rf1_ra3,1e-10,3.6107142857142855e-09,26.255390345978025,1.5041099803664375,4.872645582308649
FCCD_k7_nc7_rf1_ra3,1e-10,3.5694444444444443e-9,4.166435164317746,840466335.389694,4731895383.887875
FCCD_k8_nc7_rf1_ra3,1e-10,3.5355555555555555e-9,0.5118162133898422,2262728795.563175,5385479343.907511
FCCD_k9_nc7_rf1_ra3,1e-10,3.507272727272727e-9,0.06204041711618333,4276825247.381957,7832351290.685374
FCCD_k10_nc7_rf1_ra3,1e-10,3.4833333333333335e-9,0.008221869979674314,6889943166.831185,9001676072.731943
RCCD_k3_nc7_rf1_ra3,1e-10,2.999116882454314e-9,19.804705213954996,0.7445590255524569,0.5310466088989474
RCCD_k4_nc7_rf1_ra3,1e-10,5.006666666666667e-9,32.2551777089475,0.6910714282778565,0.4892536539546169
RCCD_k5_nc7_rf1_ra3,1e-10,8.755741083260815e-9,55.84388504402511,0.5744614431947116,0.3883601628774001
RCCD_k6_nc7_rf1_ra3,1e-10,1.261071428571429e-8,64.13512755904058,0.6923958329096468,0.5418897067741302
RCCD_k7_nc7_rf1_ra3,1e-10,1.958937710265933e-8,13.083715164566595,153144198.16330284,738104124.3052018
RCCD_k8_nc7_rf1_ra3,1e-10,3.2335555555555556e-8,2.270001171503764,247405657.7865295,617474872.6547928
RCCD_k9_nc7_rf1_ra3,1e-10,5.580160094161882e-8,0.42776131413676566,268809490.1834506,462545429.0216653
RCCD_k10_nc7_rf1_ra3,1e-10,9.930151515151517e-8,0.0965499458637446,241688152.3190033,332950647.7800948
SCCD_k3_nc7_rf1_ra3,1e-10,3.2100000000000003e-9,20.683165965507087,0.7307183554305303,0.5236175022487796
SCCD_k4_nc7_rf1_ra3,1e-10,5.006666666666667e-9,32.2551777089475,0.6910714282778565,0.4896453027104845
SCCD_k5_nc7_rf1_ra3,1e-10,7.661904761904763e-9,52.10394649311708,0.5944662055243639,0.4041450429992589
SCCD_k6_nc7_rf1_ra3,1e-10,8.75357142857143e-9,54.865267885079305,0.7492510889398667,0.5541052712561156
SCCD_k7_nc7_rf1_ra3,1e-10,9.869444444444446e-9,9.643718057142332,303968329.84433395,1442314011.2187028
SCCD_k8_nc7_rf1_ra3,1e-10,1.1002222222222225e-8,1.3375848117785245,727125998.6908826,1768903513.968415
SCCD_k9_nc7_rf1_ra3,1e-10,1.2147272727272728e-8,0.18525361288033954,1234844833.6700966,2184507207.810802
SCCD_k10_nc7_rf1_ra3,1e-10,1.3301515151515154e-8,0.0282344860380546,1804305569.6036384,2389239081.707011
FCCD_k3_nc10_rf1_ra3,1e-10,1.44e-9,10.954490100306785,1.0567653888928619,1.3032579779750604
FCCD_k4_nc10_rf1_ra3,1e-10,2.1466666666666667e-9,16.151272382719593,1.1335445242723448,2.1136811933406943
FCCD_k5_nc10_rf1_ra3,1e-10,3.676190476190476e-9,26.067444205175356,1.161041471558412,2.9976759388019327
FCCD_k6_nc10_rf1_ra3,1e-10,3.6214285714285715e-9,26.341506819072837,1.5006860342012032,4.49722229726526
FCCD_k7_nc10_rf1_ra3,1e-10,3.577777777777778e-9,4.176266604985635,838509665.396377,3436977138.885875
FCCD_k8_nc10_rf1_ra3,1e-10,3.5422222222222225e-9,0.5127571642325252,2258469263.4231763,5562754985.820959
FCCD_k9_nc10_rf1_ra3,1e-10,3.5127272727272726e-9,0.06213405353852853,4270191853.5595512,7061194388.486552
FCCD_k10_nc10_rf1_ra3,1e-10,3.4878787878787875e-9,0.008232421955688574,6880974255.534388,10038234571.340511
RCCD_k3_nc10_rf1_ra3,1e-10,3.029116882454314e-9,20.522116010964606,0.6865143358838207,0.5340695943020297
RCCD_k4_nc10_rf1_ra3,1e-10,5.026666666666667e-9,33.031343345723535,0.6374999997876758,0.48551606325014635
RCCD_k5_nc10_rf1_ra3,1e-10,8.770026797546531e-9,56.7739506484143,0.5268434904775614,0.3948869079997332
RCCD_k6_nc10_rf1_ra3,1e-10,1.2621428571428575e-8,64.84331504276435,0.6569546565427883,0.5406993464302218
RCCD_k7_nc10_rf1_ra3,1e-10,1.9597710435992665e-8,13.175058533233644,153079081.68085268,778134438.7123029
RCCD_k8_nc10_rf1_ra3,1e-10,3.234222222222222e-8,2.2799920307503134,247354686.35629174,647978024.044073
RCCD_k9_nc10_rf1_ra3,1e-10,5.5807055487073365e-8,0.42899786141892926,268783205.2410866,477941656.4108731
RCCD_k10_nc10_rf1_ra3,1e-10,9.930606060606063e-8,0.09674386679931472,241677080.9343207,316848004.06188256
SCCD_k3_nc10_rf1_ra3,1e-10,3.24e-9,21.43419674614064,0.6735754983461208,0.5212836588979417
SCCD_k4_nc10_rf1_ra3,1e-10,5.026666666666667e-9,33.031343345723535,0.6374999997876758,0.48875043362177945
SCCD_k5_nc10_rf1_ra3,1e-10,7.676190476190478e-9,52.99646511796766,0.5430376342106824,0.3958706008748265
SCCD_k6_nc10_rf1_ra3,1e-10,8.764285714285714e-9,55.568633472761576,0.6992510890638637,0.5596492453076592
SCCD_k7_nc10_rf1_ra3,1e-10,9.877777777777779e-9,9.740424275118928,303711956.94859964,1323184880.9031763
SCCD_k8_nc10_rf1_ra3,1e-10,1.100888888888889e-8,1.3483740133318944,726685574.1899805,1822034519.4151251
SCCD_k9_nc10_rf1_ra3,1e-10,1.2152727272727273e-8,0.18648169072022985,1234291232.5507073,2066055334.759791
SCCD_k10_nc10_rf1_ra3,1e-10,1.330606060606061e-8,0.028391014099486668,1803688499.595933,2387828501.990503
FCCD_k3_nc1_rf2_ra3,1e-10,2.1500000000000002e-9,15.26653438608652,0.8603933164920136,1.1814511997926924
FCCD_k4_nc1_rf2_ra3,1e-10,3.6866666666666668e-9,24.94390893759531,0.8953410307754339,2.0116069968959884
FCCD_k5_nc1_rf2_ra3,1e-10,6.833333333333333e-9,42.568238323962326,0.9594147890629374,3.155125948643541
FCCD_k6_nc1_rf2_ra3,1e-10,6.789285714285714e-9,44.133845587594294,1.2025717672055931,4.64177241365585
FCCD_k7_nc1_rf2_ra3,1e-10,6.7527777777777776e-9,7.098517974049184,444262082.0266174,2502206599.7773943
FCCD_k8_nc1_rf2_ra3,1e-10,6.722222222222223e-9,0.8808760435470132,1190083491.11545,3061227292.9164667
FCCD_k9_nc1_rf2_ra3,1e-10,6.6963636363636374e-9,0.10766252674396531,2240022434.414106,3982435270.4632354
FCCD_k10_nc1_rf2_ra3,1e-10,6.674242424242425e-9,0.01436946570410259,3595914178.066846,4857006672.468419
RCCD_k3_nc1_rf2_ra3,1e-10,3.739116882454314e-9,22.51175023961966,1.645719336780739,0.9621464246311684
RCCD_k4_nc1_rf2_ra3,1e-10,6.5666666666666676e-9,41.819700029375625,1.544642846818659,0.9768961097469201
RCCD_k5_nc1_rf2_ra3,1e-10,1.1927169654689388e-8,80.14016236410107,1.1238378084180813,0.7353105561508612
RCCD_k6_nc1_rf2_ra3,1e-10,1.5789285714285717e-8,97.33991013533186,0.6781373984953073,0.30580945875815196
RCCD_k7_nc1_rf2_ra3,1e-10,2.277271043599267e-8,19.651605568642424,131736668.77050391,636654753.6458081
RCCD_k8_nc1_rf2_ra3,1e-10,3.552222222222223e-8,3.273218215584073,225211150.92540804,583268070.2530403
RCCD_k9_nc1_rf2_ra3,1e-10,5.899069185070973e-8,0.5847854624527548,254277426.15337485,438987463.8166474
RCCD_k10_nc1_rf2_ra3,1e-10,1.0249242424242428e-7,0.12488273208843252,234163669.23730546,319489588.91357505
SCCD_k3_nc1_rf2_ra3,1e-10,3.95e-9,23.335571386647338,1.655909578948972,0.9978642516003524
SCCD_k4_nc1_rf2_ra3,1e-10,6.5666666666666676e-9,41.819700029375625,1.544642846818659,0.9679598387528979
SCCD_k5_nc1_rf2_ra3,1e-10,1.0833333333333333e-8,74.40709970362992,1.4382357999590671,0.9307510664356338
SCCD_k6_nc1_rf2_ra3,1e-10,1.1932142857142857e-8,81.70606068831196,1.4858564651817452,0.8996360436233654
SCCD_k7_nc1_rf2_ra3,1e-10,1.3052777777777778e-8,14.324689579550292,229836031.78048518,1146410015.141378
SCCD_k8_nc1_rf2_ra3,1e-10,1.4188888888888891e-8,1.9507285257861153,563821623.0620708,1420918552.4190643
SCCD_k9_nc1_rf2_ra3,1e-10,1.5336363636363637e-8,0.26298482058332057,978067666.9333285,1623029609.218303
SCCD_k10_nc1_rf2_ra3,1e-10,1.6492424242424247e-8,0.03884371674906032,1455214398.663395,1949857309.0771961
FCCD_k3_nc3_rf2_ra3,1e-10,2.17e-9,15.606744245783709,0.8238636361518716,1.1534354289601008
FCCD_k4_nc3_rf2_ra3,1e-10,3.7e-9,25.168529423879914,0.8833734861660683,1.9143097256872224
FCCD_k5_nc3_rf2_ra3,1e-10,6.842857142857144e-9,42.76330686418997,0.9537386661011468,2.9342775068986113
FCCD_k6_nc3_rf2_ra3,1e-10,6.7964285714285714e-9,44.252504030459896,1.1991979198216403,4.657800662590936
FCCD_k7_nc3_rf2_ra3,1e-10,6.7583333333333335e-9,7.111172175025721,443897293.03235984,2174262875.7464323
FCCD_k8_nc3_rf2_ra3,1e-10,6.726666666666667e-9,0.8820019743452484,1189297701.7513614,2993808367.2109795
FCCD_k9_nc3_rf2_ra3,1e-10,6.7000000000000004e-9,0.10776706119229061,2238806142.6577196,3802580256.924281
FCCD_k10_nc3_rf2_ra3,1e-10,6.677272727272727e-9,0.014380518220708445,3594287583.0523033,5073347153.799144
RCCD_k3_nc3_rf2_ra3,1e-10,3.759116882454315e-9,25.077571065195475,0.7774750825164716,0.3272807881727192
RCCD_k4_nc3_rf2_ra3,1e-10,6.58e-9,44.99756332434708,0.7113095226130458,0.32301101379257635
RCCD_k5_nc3_rf2_ra3,1e-10,1.1936693464213197e-8,83.73188214454174,0.5860160991588433,0.2927260453491049
RCCD_k6_nc3_rf2_ra3,1e-10,1.5796428571428575e-8,99.13205531818134,0.5277901777010119,0.29462815674802056
RCCD_k7_nc3_rf2_ra3,1e-10,2.2778265991548222e-8,19.791869818116542,131704492.29637796,718295946.3525561
RCCD_k8_nc3_rf2_ra3,1e-10,3.552666666666667e-8,3.2837166645841958,225182995.39049408,563731318.1484464
RCCD_k9_nc3_rf2_ra3,1e-10,5.899432821434609e-8,0.5857837189288438,254261745.72731167,449722675.59843034
RCCD_k10_nc3_rf2_ra3,1e-10,1.0249545454545458e-7,0.1250129286744557,234156739.06302708,330458251.46929246
SCCD_k3_nc3_rf2_ra3,1e-10,3.97e-9,26.045371994854715,0.7670206963149776,0.3326206571411886
SCCD_k4_nc3_rf2_ra3,1e-10,6.58e-9,44.99756332434708,0.7113095226130458,0.3235503602968547
SCCD_k5_nc3_rf2_ra3,1e-10,1.0842857142857143e-8,78.40331690215463,0.6382358138303201,0.3210735192533681
SCCD_k6_nc3_rf2_ra3,1e-10,1.1939285714285714e-8,84.9756151022055,0.7080787018436606,0.2987134679572853
SCCD_k7_nc3_rf2_ra3,1e-10,1.3058333333333334e-8,14.769097950236487,229738358.67518425,989521312.0339116
SCCD_k8_nc3_rf2_ra3,1e-10,1.4193333333333338e-8,1.9990501689712314,563645186.9370732,1470690273.5323637
SCCD_k9_nc3_rf2_ra3,1e-10,1.534e-8,0.26830805234772376,977835711.2126524,1693609352.5360658
SCCD_k10_nc3_rf2_ra3,1e-10,1.649545454545455e-8,0.03949834805101207,1454946794.344608,2133025017.2376273
FCCD_k3_nc5_rf2_ra3,1e-10,2.19e-9,15.890985231155058,0.7993988043608625,1.1820895048259816
FCCD_k4_nc5_rf2_ra3,1e-10,3.7133333333333333e-9,25.368170378284745,0.8740809223357943,2.006514963046075
FCCD_k5_nc5_rf2_ra3,1e-10,6.852380952380952e-9,42.942055847121736,0.9490146481481263,3.129389339038718
FCCD_k6_nc5_rf2_ra3,1e-10,6.8035714285714296e-9,44.3631484413997,1.1962797609152565,4.731377219540313
FCCD_k7_nc5_rf2_ra3,1e-10,6.7638888888888885e-9,7.123141096411136,443532170.75341195,2173299813.659588
FCCD_k8_nc5_rf2_ra3,1e-10,6.731111111111112e-9,0.8830787521472104,1188510649.275523,2747595230.3829293
FCCD_k9_nc5_rf2_ra3,1e-10,6.7036363636363635e-9,0.10786781505701255,2237593779.9102836,3948297626.5579157
FCCD_k10_nc5_rf2_ra3,1e-10,6.68030303030303e-9,0.014391260734793843,3592651329.4187126,4936383990.252367
RCCD_k3_nc5_rf2_ra3,1e-10,3.779116882454314e-9,26.38160496877487,0.599760770248847,0.30858805322194693
RCCD_k4_nc5_rf2_ra3,1e-10,6.593333333333334e-9,46.55634881694314,0.5446428566785106,0.2748178788717227
RCCD_k5_nc5_rf2_ra3,1e-10,1.1946217273737007e-8,85.63150321689133,0.4522986817353427,0.2144520343663256
RCCD_k6_nc5_rf2_ra3,1e-10,1.580357142857143e-8,100.33049824137635,0.46335565428507425,0.2919122324075471
RCCD_k7_nc5_rf2_ra3,1e-10,2.278382154710378e-8,19.904305302079358,131672413.67696527,628545900.7976178
RCCD_k8_nc5_rf2_ra3,1e-10,3.5531111111111116e-8,3.2929361143888296,225154764.3496109,547108547.1679683
RCCD_k9_nc5_rf2_ra3,1e-10,5.899796457798245e-8,0.5866994152424931,254246067.23576787,461328304.8282497
RCCD_k10_nc5_rf2_ra3,1e-10,1.0249848484848487e-7,0.12513503795192196,234149791.64715266,325195167.11144525
SCCD_k3_nc5_rf2_ra3,1e-10,3.99e-9,27.41040418705438,0.5892429190407966,0.30138301213079244
SCCD_k4_nc5_rf2_ra3,1e-10,6.593333333333334e-9,46.55634881694314,0.5446428566785106,0.2724795401255823
SCCD_k5_nc5_rf2_ra3,1e-10,1.0852380952380952e-8,80.333865036127,0.47823581494127826,0.21776969335644908
SCCD_k6_nc5_rf2_ra3,1e-10,1.1946428571428572e-8,86.54011869799517,0.5525231474441739,0.298441222271272
SCCD_k7_nc5_rf2_ra3,1e-10,1.306388888888889e-8,14.980689171029884,229640894.06022266,1118507403.2979686
SCCD_k8_nc5_rf2_ra3,1e-10,1.4197777777777779e-8,2.021984831241113,563468344.8117567,1376649396.6093142
SCCD_k9_nc5_rf2_ra3,1e-10,1.5343636363636364e-8,0.27082911240494084,977604364.0642738,1555795956.0306027
SCCD_k10_nc5_rf2_ra3,1e-10,1.649848484848485e-8,0.039807911183286776,1454678607.708712,1978363124.4647129
FCCD_k3_nc7_rf2_ra3,1e-10,2.21e-9,16.135727329956833,0.7818688855165441,1.160635928935558
FCCD_k4_nc7_rf2_ra3,1e-10,3.726666666666667e-9,25.547978593963695,0.8666566309028112,2.003219262930056
FCCD_k5_nc7_rf2_ra3,1e-10,6.861904761904763e-9,43.10705959969849,0.9450217148624835,3.1110111134382348
FCCD_k6_nc7_rf2_ra3,1e-10,6.810714285714286e-9,44.46680959283863,1.193730809461527,4.173583657101337
FCCD_k7_nc7_rf2_ra3,1e-10,6.769444444444444e-9,7.134496659622876,443168578.9624289,1997299236.645531
FCCD_k8_nc7_rf2_ra3,1e-10,6.735555555555556e-9,0.8841103969430589,1187726934.8900392,3139685181.9260626
FCCD_k9_nc7_rf2_ra3,1e-10,6.707272727272728e-9,0.10796516508325682,2236380123.4409585,3856751317.0853667
FCCD_k10_nc7_rf2_ra3,1e-10,6.683333333333333e-9,0.01440169492002433,3591020716.742186,5054803586.854376
RCCD_k3_nc7_rf2_ra3,1e-10,3.7991168824543145e-9,27.279809263280388,0.5231722271037432,0.3049352643158866
RCCD_k4_nc7_rf2_ra3,1e-10,6.606666666666667e-9,47.6124777208733,0.4732142854520871,0.27440074016737054
RCCD_k5_nc7_rf2_ra3,1e-10,1.1955741083260816e-8,86.94202024543259,0.3916150414833311,0.21378617518363424
RCCD_k6_nc7_rf2_ra3,1e-10,1.5810714285714288e-8,101.23506958524163,0.4275586967751496,0.2867729675609785
RCCD_k7_nc7_rf2_ra3,1e-10,2.2789377102659332e-8,19.998262202754994,131640268.59971233,641736195.5446913
RCCD_k8_nc7_rf2_ra3,1e-10,3.553555555555556e-8,3.301158496301111,225126671.68090743,563543617.5551862
RCCD_k9_nc7_rf2_ra3,1e-10,5.900160094161881e-8,0.58754539212717,254230390.6782226,440423242.20562315
RCCD_k10_nc7_rf2_ra3,1e-10,1.0250151515151518e-7,0.12525001046329617,234142891.9160677,318076777.2915357
SCCD_k3_nc7_rf2_ra3,1e-10,4.01e-9,28.348379833465366,0.513052442989736,0.3044340181123062
SCCD_k4_nc7_rf2_ra3,1e-10,6.606666666666667e-9,47.6124777208733,0.4732142854520871,0.27472479110014536
SCCD_k5_nc7_rf2_ra3,1e-10,1.0861904761904762e-8,81.6313803314823,0.40966438667623595,0.21802710083087248
SCCD_k6_nc7_rf2_ra3,1e-10,1.195357142857143e-8,87.58633318998662,0.4858564810962271,0.29791930552540546
SCCD_k7_nc7_rf2_ra3,1e-10,1.3069444444444446e-8,15.121898362555582,229543137.80818957,1000910674.0219294
SCCD_k8_nc7_rf2_ra3,1e-10,1.4202222222222224e-8,2.0372734809031594,563292130.3691564,1308671522.6404555
SCCD_k9_nc7_rf2_ra3,1e-10,1.5347272727272728e-8,0.27250865457395573,977372628.6928011,1718602485.4925687
SCCD_k10_nc7_rf2_ra3,1e-10,1.6501515151515155e-8,0.04001403614062039,1454412343.9840534,1890029714.0407283
FCCD_k3_nc10_rf2_ra3,1e-10,2.24e-9,16.449785767267734,0.7632575755726481,1.186754147560826
FCCD_k4_nc10_rf2_ra3,1e-10,3.746666666666667e-9,25.788310519241804,0.8579522057765995,2.0626062016838347
FCCD_k5_nc10_rf2_ra3,1e-10,6.8761904761904764e-9,43.333064955030636,0.9400704606037286,3.011282027284848
FCCD_k6_nc10_rf2_ra3,1e-10,6.821428571428571e-9,44.6110111376625,1.190459655095556,4.293716431571214
FCCD_k7_nc10_rf2_ra3,1e-10,6.777777777777777e-9,7.150519465535416,442622683.55240446,2115079399.9686081
FCCD_k8_nc10_rf2_ra3,1e-10,6.742222222222222e-9,0.8855826402520325,1186551684.158661,3080745170.1882277
FCCD_k9_nc10_rf2_ra3,1e-10,6.712727272727273e-9,0.10810532895417453,2234562105.2783294,3915482507.0607657
FCCD_k10_nc10_rf2_ra3,1e-10,6.687878787878788e-9,0.014416823539393747,3588578977.0949144,4773658288.9627285
RCCD_k3_nc10_rf2_ra3,1e-10,3.829116882454315e-9,28.26681848925388,0.4655622242988016,0.30760760798896003
RCCD_k4_nc10_rf2_ra3,1e-10,6.626666666666667e-9,48.758190493338084,0.4196428569882667,0.2740614254164045
RCCD_k5_nc10_rf2_ra3,1e-10,1.1970026797546532e-8,88.37512584064775,0.3446757142558138,0.21522437019252486
RCCD_k6_nc10_rf2_ra3,1e-10,1.5821428571428577e-8,102.28055676439536,0.39623635892077513,0.28798778293968996
RCCD_k7_nc10_rf2_ra3,1e-10,2.2797710435992667e-8,20.115559138135694,131592182.94286306,678221667.6017979
RCCD_k8_nc10_rf2_ra3,1e-10,3.554222222222222e-8,3.3120413869235055,225084365.8306839,548498550.5501472
RCCD_k9_nc10_rf2_ra3,1e-10,5.900705548707337e-8,0.5887050326798368,254206913.13891667,437424534.1960805
RCCD_k10_nc10_rf2_ra3,1e-10,1.0250606060606062e-7,0.12541082774114506,234132504.63881367,312690670.5605833
SCCD_k3_nc10_rf2_ra3,1e-10,4.04e-9,29.377743803582657,0.4559095859211948,0.303776571663149
SCCD_k4_nc10_rf2_ra3,1e-10,6.626666666666667e-9,48.758190493338084,0.4196428569882667,0.27286506850558245
SCCD_k5_nc10_rf2_ra3,1e-10,1.0876190476190477e-8,83.02969144200999,0.3582358154106034,0.21821971590550213
SCCD_k6_nc10_rf2_ra3,1e-10,1.1964285714285714e-8,88.70917857220267,0.435856481265661,0.29992943821372414
SCCD_k7_nc10_rf2_ra3,1e-10,1.3077777777777778e-8,15.273276691557212,229396846.38596135,1160972305.2946513
SCCD_k8_nc10_rf2_ra3,1e-10,1.4208888888888891e-8,2.053656751180414,563027651.6383733,1341549478.5360005
SCCD_k9_nc10_rf2_ra3,1e-10,1.5352727272727272e-8,0.27430820988387955,977025231.6030363,1643609733.6014988
SCCD_k10_nc10_rf2_ra3,1e-10,1.650606060606061e-8,0.04023489519236849,1454011648.521358,2008931264.4282334
FCCD_k3_nc1_rf3_ra3,1e-10,2.95e-9,19.69644165567776,0.7433486235721654,1.1166689906966873
FCCD_k4_nc1_rf3_ra3,1e-10,5.286666666666667e-9,33.09827509949952,0.796206690053866,1.9355139161656
FCCD_k5_nc1_rf3_ra3,1e-10,1.0033333333333334e-8,57.576682957844596,0.8830357889050966,3.243335338784011
FCCD_k6_nc1_rf3_ra3,1e-10,9.989285714285715e-9,60.31542792747147,1.0961307967033949,4.632166763705343
FCCD_k7_nc1_rf3_ra3,1e-10,9.952777777777778e-9,9.77087891709719,301423593.18521917,1374182778.9591215
FCCD_k8_nc1_rf3_ra3,1e-10,9.922222222222223e-9,1.21960251986346,806271364.373831,1930538355.6643915
FCCD_k9_nc1_rf3_ra3,1e-10,9.896363636363637e-9,0.14980283699156893,1515706576.957473,2781819309.5810566
FCCD_k10_nc1_rf3_ra3,1e-10,9.874242424242425e-9,0.020080085590037145,2430566291.534057,3354458580.2393007
RCCD_k3_nc1_rf3_ra3,1e-10,4.539116882454315e-9,27.763804731655878,1.5518777206097305,0.9568559915237256
RCCD_k4_nc1_rf3_ra3,1e-10,8.166666666666667e-9,53.48092458631652,1.4652777649728834,0.9792934062679083
RCCD_k5_nc1_rf3_ra3,1e-10,1.512716965468939e-8,105.50441578010188,1.0314670624588005,0.684884481753081
RCCD_k6_nc1_rf3_ra3,1e-10,1.8989285714285716e-8,129.2456876640696,0.545802693923659,0.2639335200927141
RCCD_k7_nc1_rf3_ra3,1e-10,2.5972710435992667e-8,25.64858968521655,115505883.12926348,642337344.8518753
RCCD_k8_nc1_rf3_ra3,1e-10,3.872222222222222e-8,4.146672265169235,206599759.38670826,530480707.4890985
RCCD_k9_nc1_rf3_ra3,1e-10,6.219069185070974e-8,0.7147276627713584,241193619.608143,444484678.26426166
RCCD_k10_nc1_rf3_ra3,1e-10,1.0569242424242428e-7,0.1471413874842459,227073990.1849607,329182961.16307694
SCCD_k3_nc1_rf3_ra3,1e-10,4.75e-9,28.678337170735027,1.5747354412295052,0.9988969909373286
SCCD_k4_nc1_rf3_ra3,1e-10,8.166666666666667e-9,53.48092458631652,1.4652777649728834,0.9946781193549352
SCCD_k5_nc1_rf3_ra3,1e-10,1.4033333333333335e-8,98.13465768685,1.3721031543640978,0.9531524170605233
SCCD_k6_nc1_rf3_ra3,1e-10,1.513214285714286e-8,108.82592272553937,1.392781965897611,0.9651647257750653
SCCD_k7_nc1_rf3_ra3,1e-10,1.6252777777777778e-8,18.94641081636361,184583762.44334373,933271281.6799701
SCCD_k8_nc1_rf3_ra3,1e-10,1.7388888888888893e-08,2.546774316806233,460064002.02241814,1300011626.0698738
SCCD_k9_nc1_rf3_ra3,1e-10,1.853636363636364e-8,0.3377215286681103,809219978.1481618,1422748047.2807348
SCCD_k10_nc1_rf3_ra3,1e-10,1.969242424242425e-8,0.04897476684739524,1218742924.6613467,1638722294.0163198
FCCD_k3_nc3_rf3_ra3,1e-10,2.97e-9,20.122340840517655,0.7101851849336646,1.1052371306484232
FCCD_k4_nc3_rf3_ra3,1e-10,5.3e-9,33.39243832629329,0.7847614558732993,2.031170204935104
FCCD_k5_nc3_rf3_ra3,1e-10,1.0042857142857144e-8,57.83905773584256,0.8774695785744068,3.049264701865708
FCCD_k6_nc3_rf3_ra3,1e-10,9.996428571428571e-9,60.47682107405688,1.0928141448539137,4.141238326261291
FCCD_k7_nc3_rf3_ra3,1e-10,9.958333333333333e-9,9.788013448559594,301255193.0260079,1379093350.0442188
FCCD_k8_nc3_rf3_ra3,1e-10,9.926666666666668e-9,1.2211101308310044,805910085.657784,2088320697.3896182
FCCD_k9_nc3_rf3_ra3,1e-10,9.900000000000001e-9,0.1499406756396613,1515150575.7226748,2578706937.544118
FCCD_k10_nc3_rf3_ra3,1e-10,9.877272727272728e-9,0.020094427491579282,2429821584.504849,3206627295.826104
RCCD_k3_nc3_rf3_ra3,1e-10,4.559116882454314e-9,30.916607975860487,0.6928892818884705,0.3285445720575652
RCCD_k4_nc3_rf3_ra3,1e-10,8.18e-9,57.544919949519276,0.6319444429891999,0.33043760139370604
RCCD_k5_nc3_rf3_ra3,1e-10,1.5136693464213197e-8,110.12526671728796,0.5171963815346959,0.2729256914077807
RCCD_k6_nc3_rf3_ra3,1e-10,1.8996428571428577e-8,131.39885827528593,0.4221643509745615,0.20193481847816666
RCCD_k7_nc3_rf3_ra3,1e-10,2.597826599154822e-8,25.80095956905636,115481146.16887313,510060152.24857724
RCCD_k8_nc3_rf3_ra3,1e-10,3.8726666666666664e-8,4.157019202147931,206575995.37178254,522375668.1287316
RCCD_k9_nc3_rf3_ra3,1e-10,6.21943282143461e-8,0.7156307309185705,241179560.88791183,427718661.49233407
RCCD_k10_nc3_rf3_ra3,1e-10,1.0569545454545458e-7,0.14725109237708453,227067487.48081464,325052863.84130603
SCCD_k3_nc3_rf3_ra3,1e-10,4.770000000000001e-9,32.00855669554449,0.6858465598593976,0.3330637221810463
SCCD_k4_nc3_rf3_ra3,1e-10,8.18e-9,57.544919949519276,0.6319444429891999,0.3188273546971867
SCCD_k5_nc3_rf3_ra3,1e-10,1.4042857142857142e-8,103.40522202067561,0.5721031723311524,0.3199888440096425
SCCD_k6_nc3_rf3_ra3,1e-10,1.5139285714285714e-8,113.18070708515293,0.6150042064310011,0.2914546924453283
SCCD_k7_nc3_rf3_ra3,1e-10,1.6258333333333335e-8,19.53406557547372,184520920.33114803,885898887.0891858
SCCD_k8_nc3_rf3_ra3,1e-10,1.7393333333333338e-8,2.6098342830696737,459946176.85610944,1148358580.537582
SCCD_k9_nc3_rf3_ra3,1e-10,1.8540000000000003e-8,0.3445536707343136,809061468.767547,1432771290.1673856
SCCD_k10_nc3_rf3_ra3,1e-10,1.969545454545455e-8,0.04979959488165408,1218555233.8787167,1685307643.0417376
FCCD_k3_nc5_rf3_ra3,1e-10,2.99e-9,20.479894341990935,0.6877329190191329,1.101029980968525
FCCD_k4_nc5_rf3_ra3,1e-10,5.313333333333334e-9,33.65426575506045,0.7758468262339702,1.9613576706631821
FCCD_k5_nc5_rf3_ra3,1e-10,1.0052380952380953e-8,58.079593824017266,0.8728325038160416,2.806376199472415
FCCD_k6_nc5_rf3_ra3,1e-10,1.000357142857143e-8,60.627362207607156,1.0899435453152477,4.289706881452605
FCCD_k7_nc5_rf3_ra3,1e-10,9.963888888888888e-9,9.804209006860441,301087410.34773034,1563778987.5441172
FCCD_k8_nc5_rf3_ra3,1e-10,9.931111111111112e-9,1.2225498396149939,805548602.2465874,2075901510.108337
FCCD_k9_nc5_rf3_ra3,1e-10,9.903636363636363e-9,0.15007329633437477,1514596177.5726397,2602169640.8504453
FCCD_k10_nc5_rf3_ra3,1e-10,9.88030303030303e-9,0.02010832189755647,2429075201.0406446,3322825590.351905
RCCD_k3_nc5_rf3_ra3,1e-10,4.579116882454315e-9,32.52176232445661,0.5162706910275614,0.22333934583162482
RCCD_k4_nc5_rf3_ra3,1e-10,8.193333333333334e-9,59.538365365563955,0.4652777772324237,0.19823356020223395
RCCD_k5_nc5_rf3_ra3,1e-10,1.5146217273737006e-8,112.59596565172126,0.3860078973181282,0.18166803065384382
RCCD_k6_nc5_rf3_ra3,1e-10,1.9003571428571432e-8,132.8858264197397,0.3653575445601709,0.2012265085073233
RCCD_k7_nc5_rf3_ra3,1e-10,2.5983821547103777e-8,25.927309319703348,115456419.80957487,560060220.3965658
