DesignID,Dcritical,Acritical,Gcritical
RCCD_k5_nc10_rf3_ra1,89.05545136272734,0.3327627735779372,0.11978389388620378
RCCD_k6_nc10_rf3_ra1,175.65329290067717,0.2502468234890108,0.08460702649132466
SCCD_k3_nc10_rf3_ra1,25.332526223568024,0.48055555555555557,0.24284883031739812
SCCD_k4_nc10_rf3_ra1,46.03199870956445,0.41964285714285715,0.19162121320641867
SCCD_k5_nc10_rf3_ra1,84.55010840224915,0.3532232704402514,0.13871779221851288
SCCD_k6_nc10_rf3_ra1,156.95550322628884,0.29446486928104537,0.09433128426277844
FCCD_k3_nc1_rf1_ra2,8.598166048889416,1.439102564102564,0.683864223000932
FCCD_k4_nc1_rf1_ra2,13.685490935125147,1.4818322981366459,0.5263821836652773
FCCD_k5_nc1_rf1_ra2,22.97417236167266,1.5494901547116737,0.44897283537081023
FCCD_k6_nc1_rf1_ra2,40.23792078284906,1.6428813607057435,0.43505325508415216
RCCD_k3_nc1_rf1_ra2,13.591267464395784,1.945083444608075,0.9819384091333581
RCCD_k4_nc1_rf1_ra2,24.251465064166368,1.804687500000002,0.9972874164547415
RCCD_k5_nc1_rf1_ra2,44.92856686805045,1.4287919853461446,0.8284267629367471
RCCD_k6_nc1_rf1_ra2,86.58703387976556,0.7545072115384607,0.3751110923323526
SCCD_k3_nc1_rf1_ra2,14.1355144857359,1.9305555555555542,0.9971540794913318
SCCD_k4_nc1_rf1_ra2,24.251465064166368,1.804687500000002,0.9957624648678376
SCCD_k5_nc1_rf1_ra2,41.80819532649441,1.652499999999987,0.9755823779427417
SCCD_k6_nc1_rf1_ra2,73.60885671117036,1.5058396464646482,0.9485930070585491
FCCD_k3_nc3_rf1_ra2,8.865984225703684,1.365566037735849,0.7025782128195756
FCCD_k4_nc3_rf1_ra2,13.861417048861687,1.457051282051282,0.5266171287844494
FCCD_k5_nc3_rf1_ra2,23.125936662298173,1.5376093613298338,0.4544966797323227
FCCD_k6_nc3_rf1_ra2,40.393775615438585,1.6359365765079168,0.41151501628548737
RCCD_k3_nc3_rf1_ra2,15.15271498821172,1.0604462128337224,0.5392174216264917
RCCD_k4_nc3_rf1_ra2,26.094324793432214,0.9713541666666664,0.43131199251013286
RCCD_k5_nc3_rf1_ra2,47.086453255401565,0.808418914565996,0.30896674643550853
RCCD_k6_nc3_rf1_ra2,88.36948185857688,0.5647078804347822,0.23045544719196726
SCCD_k3_nc3_rf1_ra2,15.776975294421783,1.0416666666666663,0.5084367202875667
SCCD_k4_nc3_rf1_ra2,26.094324793432214,0.9713541666666664,0.43685782771992215
SCCD_k5_nc3_rf1_ra2,44.053607810253666,0.8524999999999984,0.32855080728903685
SCCD_k6_nc3_rf1_ra2,76.55439297134825,0.7280618686868702,0.31929528793823353
FCCD_k3_nc5_rf1_ra2,9.076258313876897,1.3227611940298507,0.6501101012191007
FCCD_k4_nc5_rf1_ra2,14.010738318858516,1.4396288209606987,0.5471181273515844
FCCD_k5_nc5_rf1_ra2,23.26007008755407,1.528446071594607,0.43835612689219866
FCCD_k6_nc5_rf1_ra2,40.534913756223354,1.630284155028918,0.4069632415887827
RCCD_k3_nc5_rf1_ra2,15.943305178275203,0.8811458318178101,0.5155116929633183
RCCD_k4_nc5_rf1_ra2,26.998272741060646,0.8046875000000001,0.4429749370305846
RCCD_k5_nc5_rf1_ra2,48.19002399771534,0.6660133948893893,0.2805353010324496
RCCD_k6_nc5_rf1_ra2,89.5162359386057,0.4899384469696965,0.22407547195947727
SCCD_k3_nc5_rf1_ra2,16.603843085240484,0.8638888888888888,0.49655560633765183
SCCD_k4_nc5_rf1_ra2,26.998272741060646,0.8046875000000001,0.43133386425996545
SCCD_k5_nc5_rf1_ra2,45.138352869580324,0.6924999999999992,0.3188507158856532
SCCD_k6_nc5_rf1_ra2,77.96385171279567,0.5725063131313136,0.2070342649460263
FCCD_k3_nc7_rf1_ra2,9.250130700826237,1.2947530864197532,0.6486438370461823
FCCD_k4_nc7_rf1_ra2,14.140639139885598,1.4267110266159695,0.5084965151285744
FCCD_k5_nc7_rf1_ra2,23.38031885496383,1.5211636072868864,0.45102149913221024
FCCD_k6_nc7_rf1_ra2,40.663915235062284,1.6255940589267739,0.44699079582784296
RCCD_k3_nc7_rf1_ra2,16.487299899595868,0.8040571923827861,0.5519056636417625
