DesignID,k,family,nc,rf,ra,alpha,N,Dcritical,Acritical,Gcritical,Defficiency,Aefficiency,Gefficiency
RCCD_k3_nc5_rf2_ra3,3,RCCD,5,2,3,1.681792830507429,39,26.38160496279531,0.5997607705866341,0.28183447120950955,0.7307136948075793,0.6248082037258221,0.6865993485664675
RCCD_k4_nc5_rf2_ra3,4,RCCD,5,2,3,2,61,46.556348805797555,0.5446428571428572,0.236049987364089,0.7466435886220986,0.6247723132969033,0.647380989394168
RCCD_k5_nc5_rf2_ra3,5,RCCD,5,2,3,2.378414230005442,99,85.63150319485841,0.45229868236355797,0.18373906855483726,0.7370563097268507,0.6177974840316329,0.6224799631980663
RCCD_k6_nc5_rf2_ra3,6,RCCD,5,2,3,2.8284271247461903,169,163.10308256625956,0.31386898880105374,0.12584431150923392,0.7313894981476656,0.6531004593740308,0.6022462925580011
SCCD_k3_nc5_rf2_ra3,3,SCCD,5,2,3,1.7320508075688772,39,27.41040418061,0.5892429193899783,0.27384801285539334,0.7592092195766253,0.635960887104761,0.7066232189101425
SCCD_k4_nc5_rf2_ra3,4,SCCD,5,2,3,2,61,46.556348805797555,0.5446428571428572,0.2289290138758186,0.7466435886220986,0.6247723132969033,0.6675181611062114
SCCD_k5_nc5_rf2_ra3,5,SCCD,5,2,3,2.23606797749979,99,80.333865016273,0.4782358156028369,0.19721760841336808,0.6914579317877058,0.584291219683738,0.5799375093948733
SCCD_k6_nc5_rf2_ra3,6,SCCD,5,2,3,2.449489742783178,169,141.9693250292383,0.41127060749774136,0.19251833340162286,0.6366211585444143,0.49842604122969447,0.3936730009387846
FCCD_k3_nc7_rf2_ra3,3,FCCD,7,2,3,1,41,16.13572732716869,0.7818688857074685,0.34814114054698386,0.4469249293312808,0.4792817013000499,0.5558302130911444
FCCD_k4_nc7_rf2_ra3,4,FCCD,7,2,3,1,63,25.547978588462808,0.8666566312630789,0.27658712035595345,0.40972359097359057,0.39263275154527066,0.5524996036315091
FCCD_k5_nc7_rf2_ra3,5,FCCD,7,2,3,1,101,43.107059586387265,0.9450217156646662,0.2682587731149645,0.3710355310430399,0.29568525607741913,0.4263565634926923
FCCD_k6_nc7_rf2_ra3,6,FCCD,7,2,3,1,171,75.93756923152868,1.0336834991657604,0.25739724886003224,0.34052048420506487,0.19830826450714104,0.29444475565146033
RCCD_k3_nc7_rf2_ra3,3,RCCD,7,2,3,1.681792830507429,41,27.27980925785825,0.5231722273073688,0.27426558607873114,0.7555920212044407,0.7162755019778392,0.7055473750923879
RCCD_k4_nc7_rf2_ra3,4,RCCD,7,2,3,2,63,47.61247771094973,0.47321428571428553,0.2165032700245578,0.7635811684799966,0.7190775681341721,0.7058289435947603
RCCD_k5_nc7_rf2_ra3,5,RCCD,7,2,3,2.378414230005442,101,86.9420202260483,0.39161504183320073,0.16670669645761477,0.7483363271363898,0.7135297630218327,0.686078550306716
RCCD_k6_nc7_rf2_ra3,6,RCCD,7,2,3,2.8284271247461903,171,164.45895713507002,0.2831031217345867,0.11717608404714959,0.737469532962646,0.7240753104849545,0.6467981129618059
SCCD_k3_nc7_rf2_ra3,3,SCCD,7,2,3,1.7320508075688772,41,28.34837982763316,0.5130524431995022,0.28337505459677914,0.7851891268507428,0.7304037914691942,0.6828666150990961
SCCD_k4_nc7_rf2_ra3,4,SCCD,7,2,3,2,63,47.61247771094973,0.47321428571428553,0.21686327815952125,0.7635811684799966,0.7190775681341721,0.7046572184242137
SCCD_k5_nc7_rf2_ra3,5,SCCD,7,2,3,2.23606797749979,101,81.6313803141852,0.4096643870314083,0.1448755077036694,0.702626039337063,0.6820924562661714,0.7894632463756691
SCCD_k6_nc7_rf2_ra3,6,SCCD,7,2,3,2.449489742783178,171,143.68564305434188,0.34460394083107443,0.13943540690002795,0.6443174997740925,0.5948509476556342,0.5435439371600179
FCCD_k3_nc10_rf2_ra3,3,FCCD,10,2,3,1,44,16.449785764455324,0.7632575757575758,0.3594397396085932,0.45562367231597956,0.4909685296782071,0.5383582921207911
FCCD_k4_nc10_rf2_ra3,4,FCCD,10,2,3,1,66,25.78831051371545,0.8579522061346326,0.28055359261938334,0.41357789432284175,0.39661623962813175,0.5446883532643342
FCCD_k5_nc10_rf2_ra3,5,FCCD,10,2,3,1,104,43.33306494169205,0.9400704614044683,0.2664020581658355,0.37298082765637147,0.2972425998552928,0.42932809686051393
FCCD_k6_nc10_rf2_ra3,6,FCCD,10,2,3,1,174,76.18241234643327,1.0304862623131559,0.2731256838892655,0.3416184136869447,0.19892354538437956,0.27748862343051517
RCCD_k3_nc10_rf2_ra3,3,RCCD,10,2,3,1.681792830507429,44,28.266818484214777,0.4655622244305693,0.2678488834844714,0.7829300531254421,0.8049094837833759,0.7224497702535421
RCCD_k4_nc10_rf2_ra3,4,RCCD,10,2,3,2,66,48.75819048429891,0.41964285714285715,0.22518855405224394,0.7819554422056261,0.8108747044917256,0.6786058687991386
RCCD_k5_nc10_rf2_ra3,5,RCCD,10,2,3,2.378414230005442,104,88.37512582328492,0.344675714450622,0.16135337997775787,0.760671501500251,0.8107011207343405,0.7088409839808018
RCCD_k6_nc10_rf2_ra3,6,RCCD,10,2,3,2.8284271247461903,174,166.05420387724587,0.25517095295055797,0.11239707846680712,0.7446229643743896,0.8033358750239463,0.6742992885560833
SCCD_k3_nc10_rf2_ra3,3,SCCD,10,2,3,1.7320508075688772,44,29.377743798171675,0.4559095860566449,0.2627121223797383,0.8137002940551168,0.8219512403252921,0.7365756957964739
SCCD_k4_nc10_rf2_ra3,4,SCCD,10,2,3,2,66,48.75819048429891,0.41964285714285715,0.224607196179609,0.7819554422056261,0.8108747044917256,0.6803623257201679
SCCD_k5_nc10_rf2_ra3,5,SCCD,10,2,3,2.23606797749979,104,83.02969142660494,0.3582358156028369,0.1620496595502524,0.7146617270211258,0.7800141019535065,0.7057953034242208
SCCD_k6_nc10_rf2_ra3,6,SCCD,10,2,3,2.449489742783178,174,145.5276742844231,0.2946039408310747,0.1118225864099106,0.6525775662041314,0.6958086853521434,0.6777635223721965
FCCD_k3_nc1_rf3_ra3,3,FCCD,1,3,3,1,43,19.696441651358572,0.743348623853211,0.2448711024169578,0.5455490548783178,0.5041180379039065,0.7902417330017433
FCCD_k4_nc1_rf3_ra3,4,FCCD,1,3,3,1,73,33.09827509021154,0.796206690561529,0.22869712856416075,0.5308108458771481,0.4273736729564468,0.6681949848940621
FCCD_k5_nc1_rf3_ra3,5,FCCD,1,3,3,1,127,57.576682933553315,0.8830357900736052,0.2534572492908298,0.4955799660873618,0.31644129392732434,0.4512551483616223
FCCD_k6_nc1_rf3_ra3,6,FCCD,1,3,3,1,229,103.31673322113687,0.9880595143807391,0.24313968499200464,0.4632945770976821,0.2074652161997608,0.3117108177895458
RCCD_k3_nc1_rf3_ra3,3,RCCD,1,3,3,1.681792830507429,43,27.76380471209866,1.551877728385572,0.965529238222307,0.7689976539222695,0.2414722776679638,0.20041585140632506
RCCD_k4_nc1_rf3_ra3,4,RCCD,1,3,3,2,73,53.48092454365149,1.465277777777778,0.9875537397177765,0.8576958985908938,0.23222748815165872,0.15474021131236473
RCCD_k5_nc1_rf3_ra3,5,RCCD,1,3,3,2.378414230005442,127,105.50441570171128,1.0314670738453526,0.7059765063349266,0.9081084927358841,0.27090441864838766,0.16200806628230952
RCCD_k6_nc1_rf3_ra3,6,RCCD,1,3,3,2.8284271247461903,229,213.81191355569382,0.40341796875000197,0.24535717157014503,0.9587788636058592,0.5081280375397996,0.30889364089479227
SCCD_k3_nc1_rf3_ra3,3,SCCD,1,3,3,1.7320508075688772,43,28.678337149283713,1.574735449735441,0.9991360039218237,0.7943282347242823,0.2379672406551882,0.1936746985159839
SCCD_k4_nc1_rf3_ra3,4,SCCD,1,3,3,2,73,53.48092454365149,1.465277777777778,0.9810237224086099,0.8576958985908938,0.23222748815165872,0.1557702131718641
SCCD_k5_nc1_rf3_ra3,5,SCCD,1,3,3,2.23606797749979,127,98.13465759686922,1.3721031746031644,0.9654922699950532,0.8446747503668655,0.2036501286252358,0.1184617341707439
SCCD_k6_nc1_rf3_ra3,6,SCCD,1,3,3,2.449489742783178,229,180.85838811827853,1.294986598440531,0.9569109864104273,0.8110081283588643,0.15829351517311804,0.07920200637496251
FCCD_k3_nc3_rf3_ra3,3,FCCD,3,3,3,1,45,20.122340836273356,0.7101851851851853,0.242073519575406,0.5573455459357612,0.52765878189607,0.7993743581513322
FCCD_k4_nc3_rf3_ra3,4,FCCD,3,3,3,1,75,33.392438317034134,0.7847614563716259,0.23483834833320957,0.5355284642675346,0.43360663933606636,0.6507211256204982
FCCD_k5_nc3_rf3_ra3,5,FCCD,3,3,3,1,129,57.839057711571414,0.8774695797374599,0.23791873679377323,0.4978383053484555,0.31844863280460883,0.48072669758330466
FCCD_k6_nc3_rf3_ra3,6,FCCD,3,3,3,1,231,103.59186811548956,0.9847991029931213,0.24624375903521412,0.4645283414701107,0.20815207908517208,0.30778148588574816
RCCD_k3_nc3_rf3_ra3,3,RCCD,3,3,3,1.681792830507429,45,30.91660796609404,0.692889282834857,0.32879428304376584,0.8563235204863869,0.540830200464746,0.5885362803290175
RCCD_k4_nc3_rf3_ra3,4,RCCD,3,3,3,2,75,57.5449199296881,0.6319444444444448,0.3326970005135129,0.922871888053284,0.5384615384615381,0.4593196636290024
RCCD_k5_nc3_rf3_ra3,5,RCCD,3,3,3,2.378414230005442,129,110.12526667623425,0.51719638343772,0.2943894547001883,0.9478815580215594,0.5402763765239615,0.3885121793800073
RCCD_k6_nc3_rf3_ra3,6,RCCD,3,3,3,2.8284271247461903,231,216.93062818683273,0.3078776041666665,0.16180183087013844,0.9727638545272161,0.6658099777152433,0.4684079879589157
SCCD_k3_nc3_rf3_ra3,3,SCCD,3,3,3,1.7320508075688772,45,32.00855668507294,0.6858465608465613,0.33261310398695526,0.8865681505652133,0.5463837994214076,0.5817791362291405
SCCD_k4_nc3_rf3_ra3,4,SCCD,3,3,3,2,75,57.5449199296881,0.6319444444444448,0.33210750151473595,0.922871888053284,0.5384615384615381,0.46013496735021586
SCCD_k5_nc3_rf3_ra3,5,SCCD,3,3,3,2.23606797749979,129,103.40522198111613,0.5721031746031735,0.32199345193643814,0.8900400959499154,0.48842411718628975,0.35520563522092874
SCCD_k6_nc3_rf3_ra3,6,SCCD,3,3,3,2.449489742783178,231,188.0956278196101,0.5172088206627692,0.3191647750560965,0.8434614764492101,0.39633504414435944,0.23746126129561002
FCCD_k3_nc5_rf3_ra3,3,FCCD,5,3,3,1,47,20.479894337779616,0.6877329192546584,0.24120855951886525,0.5672490086153624,0.5448851425369827,0.8022408687403552
FCCD_k4_nc5_rf3_ra3,4,FCCD,5,3,3,1,77,33.65426574581149,0.7758468267262237,0.23148836532097622,0.5397274999745117,0.4385888632342798,0.6601380339541306
FCCD_k5_nc5_rf3_ra3,5,FCCD,5,3,3,1,131,58.07959379975102,0.8728325049751998,0.2579084906737398,0.4999086723850631,0.32014044665186747,0.4434669379564852
FCCD_k6_nc5_rf3_ra3,6,FCCD,5,3,3,1,233,103.84858543776248,0.9819752982995611,0.27903066586643677,0.46567951746598263,0.2087506489462601,0.2716162749015847
RCCD_k3_nc5_rf3_ra3,3,RCCD,5,3,3,1.681792830507429,47,32.52176231676827,0.5162706913981948,0.19744635207177405,0.9007828423499248,0.725850713548292,0.9800503392723201
RCCD_k4_nc5_rf3_ra3,4,RCCD,5,3,3,2,77,59.5383653504325,0.46527777777777796,0.19693540377365604,0.9548416039104163,0.7313432835820892,0.7759614139359065
RCCD_k5_nc5_rf3_ra3,5,RCCD,5,3,3,2.378414230005442,131,112.595965620374,0.38600789808232316,0.18160029357143512,0.969147612899398,0.7238944834632257,0.6298111439289686
RCCD_k6_nc5_rf3_ra3,6,RCCD,5,3,3,2.8284271247461903,233,219.17094067788298,0.2601074218750001,0.12025257426431105,0.9828099002716768,0.7880897026757732,0.630250707809116
SCCD_k3_nc5_rf3_ra3,3,SCCD,5,3,3,1.7320508075688772,47,33.68611807181347,0.508068783068783,0.20597746771795308,0.9330329915368072,0.7375683415777142,0.9394588955768483
SCCD_k4_nc5_rf3_ra3,4,SCCD,5,3,3,2,77,59.5383653504325,0.46527777777777796,0.1993125644471726,0.9548416039104163,0.7313432835820892,0.7667066789798287
SCCD_k5_nc5_rf3_ra3,5,SCCD,5,3,3,2.23606797749979,131,105.95139945052377,0.41210317460317364,0.1952200186774183,0.9119558173782872,0.6780558976865424,0.585871722618025
SCCD_k6_nc5_rf3_ra3,6,SCCD,5,3,3,2.449489742783178,233,191.55869527489799,0.3616532651072127,0.1901836222355063,0.8589906199106501,0.5668080466754855,0.3985057659281497
FCCD_k3_nc7_rf3_ra3,3,FCCD,7,3,3,1,49,20.788793470458696,0.671524064171123,0.23317385584303807,0.5758048499631919,0.5580372614017847,0.8298844809869439
FCCD_k4_nc7_rf3_ra3,4,FCCD,7,3,3,1,79,33.89035095427176,0.7687070554717612,0.22155601600940947,0.5435136969548776,0.4426624880773948,0.6897320014986854
FCCD_k5_nc7_rf3_ra3,5,FCCD,7,3,3,1,133,58.30171999324111,0.8689098440136873,0.22715653980203526,0.5018205798765727,0.3215857087132128,0.5035025129883465
FCCD_k6_nc7_rf3_ra3,6,FCCD,7,3,3,1,235,104.08923442976513,0.9795059038195317,0.24330908622248415,0.46675863959366565,0.20927692213991858,0.3114937926183648
RCCD_k3_nc7_rf3_ra3,3,RCCD,7,3,3,1.681792830507429,49,33.6278992805053,0.44007026055661436,0.2059012723765489,0.9314204562811236,0.8515355008572333,0.9398065495299174
RCCD_k4_nc7_rf3_ra3,4,RCCD,7,3,3,2,79,60.88899078015415,0.3938492063492062,0.15281427436624478,0.9765021473937159,0.8639798488664989,1
RCCD_k5_nc7_rf3_ra3,5,RCCD,7,3,3,2.378414230005442,133,114.30633823036169,0.32602249370481273,0.13353139370716544,0.9838693085037221,0.8570849968653678,0.8565318271363528
RCCD_k6_nc7_rf3_ra3,6,RCCD,7,3,3,2.8284271247461903,235,220.9245827898042,0.2314453125,0.0952077528967096,0.9906736107790954,0.8856864654333007,0.7960409498181698
SCCD_k3_nc7_rf3_ra3,3,SCCD,7,3,3,1.7320508075688772,49,34.83884672863714,0.43187830687830686,0.1935073643360241,0.9649610951198181,0.8676875957120981,1
SCCD_k4_nc7_rf3_ra3,4,SCCD,7,3,3,2,79,60.88899078015415,0.3938492063492062,0.16832426664951355,0.9765021473937159,0.8639798488664989,0.9078564689928884
SCCD_k5_nc7_rf3_ra3,5,SCCD,7,3,3,2.23606797749979,133,107.662677273325,0.3435317460317458,0.13940289685911825,0.9266853044237395,0.8134007736484614,0.8204556089508621
SCCD_k6_nc7_rf3_ra3,6,SCCD,7,3,3,2.449489742783178,235,193.8745169603073,0.2949865984405463,0.13743132125199567,0.8693752652137388,0.6949060799809367,0.5514701405437428
FCCD_k3_nc10_rf3_ra3,3,FCCD,10,3,3,1,52,21.186341481334946,0.6542035398230088,0.2412708510442956,0.5868160745001546,0.5728117121421146,0.8020337454709667
FCCD_k4_nc10_rf3_ra3,4,FCCD,10,3,3,1,82,34.206252384522195,0.7603164187809858,0.23281483687169813,0.5485799399825882,0.4475475859423694,0.6563768719364701
FCCD_k5_nc10_rf3_ra3,5,FCCD,10,3,3,1,136,58.60608837688798,0.8640416311452116,0.22678604537642671,0.5044403708329197,0.32339759789660844,0.5043250718633091
FCCD_k6_nc10_rf3_ra3,6,FCCD,10,3,3,1,238,104.42419783954567,0.9763329337205637,0.26436405971170807,0.4682606879689788,0.20995704814347718,0.28668522539939567
RCCD_k3_nc10_rf3_ra3,3,RCCD,10,3,3,1.681792830507429,52,34.84371607829346,0.3827187662442331,0.20580991069976057,0.9650959656284054,0.979140514620888,0.9402237417920868
RCCD_k4_nc10_rf3_ra3,4,RCCD,10,3,3,2,82,62.354180113855215,0.34027777777777773,0.16998971392747853,1,1,0.8989618891378265
RCCD_k5_nc10_rf3_ra3,5,RCCD,10,3,3,2.378414230005442,136,116.18040855873416,0.2794289879950288,0.11444410406985586,1,1,0.9993864652236614
RCCD_k6_nc10_rf3_ra3,6,RCCD,10,3,3,2.8284271247461903,238,223.0044087033493,0.20498798076923072,0.07578927004595032,1,1,1
SCCD_k3_nc10_rf3_ra3,3,SCCD,10,3,3,1.7320508075688772,52,36.10388740523393,0.37473544973544975,0.20398519516068211,1,1,0.9486343564472683
SCCD_k4_nc10_rf3_ra3,4,SCCD,10,3,3,2,82,62.354180113855215,0.34027777777777773,0.16809083663430902,1,1,0.9091172215336208
SCCD_k5_nc10_rf3_ra3,5,SCCD,10,3,3,2.23606797749979,136,109.50689352257538,0.2921031746031745,0.1314529370257884,0.9425590328098646,0.956610582458189,0.8700748056289093
SCCD_k6_nc10_rf3_ra3,6,SCCD,10,3,3,2.449489742783178,238,196.3599630171744,0.24498659844054568,0.09603952619505887,0.8805205428847886,0.8367314052036933,0.789146646683994
