DesignID,k,family,nc,rf,ra,alpha,N,Nf,Na,Nc,lambda,lambda_eff,Dcrit,Acrit,Gcrit,Deff,Aeff,Geff
RCCD_k3_nc1_rf1_ra1,3,RCCD,1,1,1,1.681792830507429,15,8,6,1,0.01,0.15197056274847714,10.61596686087703,1.841145694784357,0.8153709188412759,0.2888394165339711,0.19703848080969363,0.2637176823932452
RCCD_k4_nc1_rf1_ra1,4,RCCD,1,1,1,2,25,16,8,1,1e-10,2.7266666666666668e-9,19.181639983173095,1.895833328967596,0.958949712822767,0.30762396273303155,0.1794871798158347,0.2026221737987929
RCCD_k4_nc1_rf1_ra1,4,RCCD,1,1,1,2,25,16,8,1,1e-9,2.7266666666666666e-8,19.18164004266657,1.8958332896758894,0.9685498716888703,0.30762396317046486,0.17948718277373832,0.20072851539855857
RCCD_k4_nc1_rf1_ra1,4,RCCD,1,1,1,2,25,16,8,1,1e-8,2.7266666666666665e-7,19.181640637601046,1.8958328967591123,0.9795208614550828,0.3076239675447908,0.17948721235275433,0.19838314208327923
RCCD_k4_nc1_rf1_ra1,4,RCCD,1,1,1,2,25,16,8,1,1e-7,2.7266666666666663e-6,19.18164658694011,1.8958289676043112,0.9710119303549919,0.3076240112879601,0.17948750814242656,0.20019415939745042
RCCD_k4_nc1_rf1_ra1,4,RCCD,1,1,1,2,25,16,8,1,1e-6,2.7266666666666664e-5,19.181706079754246,1.8957896773577279,0.9914585239707755,0.3076244487103266,0.17949046598990281,0.1960956528400756
RCCD_k4_nc1_rf1_ra1,4,RCCD,1,1,1,2,25,16,8,1,1e-5,2.7266666666666666e-4,19.18230095024259,1.895396904998706,0.9790509411075509,0.3076288220015011,0.1795200395400307,0.19854893045838767
RCCD_k4_nc1_rf1_ra1,4,RCCD,1,1,1,2,25,16,8,1,1e-4,0.0027266666666666667,19.188243902693394,1.891482147902099,0.9890008305584378,0.30767246188403513,0.17981528332306795,0.19651535847754778
RCCD_k4_nc1_rf1_ra1,4,RCCD,1,1,1,2,25,16,8,1,0.001,0.027266666666666665,19.24711072659326,1.85358850068135,0.9347411123788241,0.3080997720332205,0.18271928377511915,0.20762345249621744
RCCD_k4_nc1_rf1_ra1,4,RCCD,1,1,1,2,25,16,8,1,0.01,0.27266666666666667,19.78956025110319,1.5681914710029314,0.7238284903511589,0.31163520285679697,0.20755754986328254,0.26547704819173806
RCCD_k5_nc1_rf1_ra1,5,RCCD,1,1,1,2.378414230005442,43,32,10,1,1e-10,5.045564488071066e-9,36.708422239095974,1.551589144604091,0.8526142938370824,0.3159605193945293,0.18009212602742938,0.1761291563329623
RCCD_k5_nc1_rf1_ra1,5,RCCD,1,1,1,2.378414230005442,43,32,10,1,1e-9,5.0455644880710664e-8,36.7084223622576,1.5515890932224627,0.8183153676921806,0.3159605198806162,0.18009213070241334,0.1835373945540509
RCCD_k5_nc1_rf1_ra1,5,RCCD,1,1,1,2.378414230005442,43,32,10,1,1e-8,5.045564488071066e-7,36.70842359387366,1.5515885794064712,0.8387217040207314,0.3159605247414832,0.18009217745223682,0.17905674962295354
