DesignID,k,family,nc,rf,ra,alpha,N,Nf,Na,Nc,lambda,lambda_eff,Dcrit,Acrit,Gcrit,Deff,Aeff,Geff
SCCD_k6_nc3_rf1_ra1,6,SCCD,3,1,1,2.449489742783178,47,32,12,3,0.01,0.5053571428571428,39.97181195393439,0.9938705143467308,0.615531192906366,0.2894538961966208,0.2880244657011178,0.3192850033411747
SCCD_k7_nc3_rf1_ra1,7,SCCD,3,1,1,2.6457513110645907,49,32,14,3,0.01,0.5425000000000001,31.670282146165718,6.5673437082315544,24.784998038624128,0.255504974383797,0.21710282318435972,0.2020572120283367
SCCD_k8_nc3_rf1_ra1,8,SCCD,3,1,1,2.8284271247461903,51,32,16,3,0.01,0.5802222222222223,23.89783104801329,14.819707829709744,36.855965062314525,0.21130419750237983,0.15587681225927813,0.13541067141982152
SCCD_k9_nc3_rf1_ra1,9,SCCD,3,1,1,3,53,32,18,3,0.01,0.6183636363636363,18.01398573737874,25.226806182220688,43.06045359979615,0.16107838295796428,0.10373843639633601,0.09492011334742444
SCCD_k10_nc3_rf1_ra1,10,SCCD,3,1,1,3.1622776601683795,55,32,20,3,0.01,0.6568181818181821,13.813900692140692,37.38746375237141,50.14036985885369,0.11250284707927699,0.0648146540245775,0.06092528088638334
FCCD_k3_nc5_rf1_ra1,3,FCCD,5,1,1,1,19,8,6,5,0.01,0.10300000000000001,7.384219690574858,1.8457681997517936,3.2177065482601,0.2009099816281923,0.19654502157876666,0.06682639506823372
FCCD_k4_nc5_rf1_ra1,4,FCCD,5,1,1,1,29,16,8,5,0.01,0.17933333333333334,11.857445990318267,2.1175961448060474,5.469911705908857,0.18672459315261206,0.15370729694432705,0.03513033872337052
FCCD_k5_nc5_rf1_ra1,5,FCCD,5,1,1,1,47,32,10,5,0.01,0.33666666666666667,20.461991442114574,2.2767986141585577,7.389924894995321,0.1727287479886406,0.1142829539228429,0.020095290689859043
FCCD_k6_nc5_rf1_ra1,6,FCCD,5,1,1,1,49,32,12,5,0.01,0.3346428571428572,21.17664208042996,2.872205622367778,10.151123603803697,0.15334960460651392,0.09966522648710197,0.019360406458853993
FCCD_k7_nc5_rf1_ra1,7,FCCD,5,1,1,1,51,32,14,5,0.01,0.3330555555555556,15.79066895300236,12.372419952756493,47.05916652991346,0.12739370137971281,0.1152392874897086,0.10641896091867299
FCCD_k8_nc5_rf1_ra1,8,FCCD,5,1,1,1,53,32,16,5,0.01,0.3317777777777778,11.158177364917453,27.922085853560702,63.636517255983954,0.09866040599860677,0.08273195731952941,0.07842495457188463
FCCD_k9_nc5_rf1_ra1,9,FCCD,5,1,1,1,55,32,18,5,0.01,0.3307272727272727,7.8415933379102185,49.551990982740435,77.27820501076363,0.07011836209371408,0.052813002600208866,0.0528907618378929
